date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_total_deaths_mean,country,region
2020-04-18,,,3,66,US,ME
2020-04-19,,,3,69,US,ME
2020-04-20,,,3,72,US,ME
2020-04-21,,,3,75,US,ME
2020-04-22,,,3,78,US,ME
2020-04-23,,,3,81,US,ME
2020-04-24,,,3,84,US,ME
2020-04-25,,,3,87,US,ME
2020-04-26,,,3,90,US,ME
2020-04-27,,,3,93,US,ME
2020-04-28,,,3,96,US,ME
2020-04-29,,,2,98,US,ME
2020-04-30,,,2,100,US,ME
2020-05-01,,,2,102,US,ME
2020-05-02,,,2,104,US,ME
2020-05-03,,,2,106,US,ME
2020-05-04,,,2,108,US,ME
2020-05-05,,,2,110,US,ME
2020-05-06,,,2,112,US,ME
2020-05-07,,,2,114,US,ME
2020-05-08,,,2,116,US,ME
2020-05-09,,,2,118,US,ME
2020-05-10,,,2,120,US,ME
2020-05-11,,,2,122,US,ME
2020-05-12,,,2,124,US,ME
2020-05-13,,,2,126,US,ME
2020-05-14,,,2,128,US,ME
2020-05-15,,,2,130,US,ME
2020-05-16,,,2,132,US,ME
2020-05-17,,,2,134,US,ME
2020-05-18,,,2,136,US,ME
2020-05-19,,,2,138,US,ME
2020-05-20,,,2,140,US,ME
2020-05-21,,,2,142,US,ME
2020-05-22,,,2,144,US,ME
2020-05-23,,,2,146,US,ME
2020-05-24,,,2,148,US,ME
2020-05-25,,,2,150,US,ME
2020-05-26,,,2,152,US,ME
2020-05-27,,,2,154,US,ME
2020-05-28,,,2,156,US,ME
2020-05-29,,,1,157,US,ME
2020-05-30,,,1,158,US,ME
2020-05-31,,,1,159,US,ME
2020-06-01,,,1,160,US,ME
2020-06-02,,,1,161,US,ME
2020-06-03,,,1,162,US,ME
2020-06-04,,,1,163,US,ME
2020-06-05,,,1,164,US,ME
2020-06-06,,,1,165,US,ME
2020-06-07,,,1,166,US,ME
2020-06-08,,,1,167,US,ME
2020-06-09,,,1,168,US,ME
2020-06-10,,,1,169,US,ME
2020-06-11,,,1,170,US,ME
2020-06-12,,,1,171,US,ME
2020-06-13,,,1,172,US,ME
2020-06-14,,,1,173,US,ME
2020-06-15,,,1,174,US,ME
2020-06-16,,,1,175,US,ME
2020-06-17,,,1,176,US,ME
2020-06-18,,,1,177,US,ME
2020-06-19,,,1,178,US,ME
2020-06-20,,,1,179,US,ME
2020-06-21,,,1,180,US,ME
2020-06-22,,,1,181,US,ME
2020-06-23,,,1,182,US,ME
2020-06-24,,,1,183,US,ME
2020-06-25,,,1,184,US,ME
2020-06-26,,,1,185,US,ME
2020-06-27,,,1,186,US,ME
2020-06-28,,,0,186,US,ME
2020-06-29,,,0,186,US,ME
2020-06-30,,,0,186,US,ME
2020-02-22,,,,,US,MI
2020-02-23,,,,,US,MI
2020-02-24,,,,,US,MI
2020-02-25,,,,,US,MI
2020-02-26,,,,,US,MI
2020-02-27,,,,,US,MI
2020-02-28,,,,,US,MI
2020-02-29,,,,,US,MI
2020-03-01,,,,,US,MI
2020-03-02,,,,,US,MI
2020-03-03,,,,,US,MI
2020-03-04,,,,,US,MI
2020-03-05,,,,,US,MI
2020-03-06,,,,,US,MI
2020-03-07,,,,,US,MI
2020-03-08,,,,,US,MI
2020-03-09,,,,,US,MI
2020-03-10,,,,,US,MI
2020-03-11,,,,,US,MI
2020-03-12,,,,,US,MI
2020-03-13,,,,,US,MI
2020-03-14,,,,,US,MI
2020-03-15,,,,,US,MI
2020-03-16,,,,,US,MI
2020-03-17,,,,,US,MI
2020-03-18,,,,,US,MI
2020-03-19,3,3,,,US,MI
2020-03-20,0,3,,,US,MI
2020-03-21,2,5,,,US,MI
2020-03-22,3,8,,,US,MI
2020-03-23,7,15,,,US,MI
2020-03-24,9,24,,,US,MI
2020-03-25,19,43,,,US,MI
2020-03-26,17,60,,,US,MI
2020-03-27,32,92,,,US,MI
2020-03-28,0,92,,,US,MI
2020-03-29,40,132,,,US,MI
2020-03-30,52,184,,,US,MI
2020-03-31,75,259,,,US,MI
2020-04-01,78,337,,,US,MI
2020-04-02,,,96,433,US,MI
2020-04-03,,,115,548,US,MI
2020-04-04,,,135,683,US,MI
2020-04-05,,,156,839,US,MI
2020-04-06,,,176,1015,US,MI
2020-04-07,,,194,1209,US,MI
2020-04-08,,,208,1417,US,MI
2020-04-09,,,220,1637,US,MI
2020-04-10,,,227,1864,US,MI
2020-04-11,,,230,2094,US,MI
2020-04-12,,,225,2319,US,MI
2020-04-13,,,215,2534,US,MI
2020-04-14,,,200,2734,US,MI
2020-04-15,,,182,2916,US,MI
2020-04-16,,,163,3079,US,MI
2020-04-17,,,144,3223,US,MI
2020-04-18,,,126,3349,US,MI
2020-04-19,,,111,3460,US,MI
2020-04-20,,,96,3556,US,MI
2020-04-21,,,84,3640,US,MI
2020-04-22,,,74,3714,US,MI
2020-04-23,,,66,3780,US,MI
2020-04-24,,,58,3838,US,MI
2020-04-25,,,52,3890,US,MI
2020-04-26,,,46,3936,US,MI
2020-04-27,,,41,3977,US,MI
2020-04-28,,,36,4013,US,MI
2020-04-29,,,32,4045,US,MI
2020-04-30,,,29,4074,US,MI
2020-05-01,,,26,4100,US,MI
2020-05-02,,,23,4123,US,MI
2020-05-03,,,21,4144,US,MI
2020-05-04,,,19,4163,US,MI
2020-05-05,,,17,4180,US,MI
2020-05-06,,,15,4195,US,MI
2020-05-07,,,14,4209,US,MI
2020-05-08,,,13,4222,US,MI
2020-05-09,,,12,4234,US,MI
2020-05-10,,,11,4245,US,MI
2020-05-11,,,10,4255,US,MI
2020-05-12,,,9,4264,US,MI
2020-05-13,,,9,4273,US,MI
2020-05-14,,,8,4281,US,MI
2020-05-15,,,7,4288,US,MI
2020-05-16,,,7,4295,US,MI
2020-05-17,,,7,4302,US,MI
2020-05-18,,,6,4308,US,MI
2020-05-19,,,6,4314,US,MI
2020-05-20,,,6,4320,US,MI
2020-05-21,,,5,4325,US,MI
2020-05-22,,,5,4330,US,MI
2020-05-23,,,5,4335,US,MI
2020-05-24,,,5,4340,US,MI
2020-05-25,,,5,4345,US,MI
2020-05-26,,,4,4349,US,MI
2020-05-27,,,4,4353,US,MI
2020-05-28,,,4,4357,US,MI
2020-05-29,,,4,4361,US,MI
2020-05-30,,,4,4365,US,MI
2020-05-31,,,3,4368,US,MI
2020-06-01,,,3,4371,US,MI
2020-06-02,,,3,4374,US,MI
2020-06-03,,,3,4377,US,MI
2020-06-04,,,3,4380,US,MI
2020-06-05,,,3,4383,US,MI
2020-06-06,,,3,4386,US,MI
2020-06-07,,,3,4389,US,MI
2020-06-08,,,3,4392,US,MI
2020-06-09,,,3,4395,US,MI
2020-06-10,,,2,4397,US,MI
2020-06-11,,,2,4399,US,MI
2020-06-12,,,2,4401,US,MI
2020-06-13,,,2,4403,US,MI
2020-06-14,,,2,4405,US,MI
2020-06-15,,,2,4407,US,MI
2020-06-16,,,2,4409,US,MI
2020-06-17,,,2,4411,US,MI
2020-06-18,,,2,4413,US,MI
2020-06-19,,,2,4415,US,MI
2020-06-20,,,1,4416,US,MI
2020-06-21,,,1,4417,US,MI
2020-06-22,,,1,4418,US,MI
2020-06-23,,,1,4419,US,MI
2020-06-24,,,1,4420,US,MI
2020-06-25,,,1,4421,US,MI
2020-06-26,,,1,4422,US,MI
2020-06-27,,,1,4423,US,MI
2020-06-28,,,1,4424,US,MI
2020-06-29,,,1,4425,US,MI
2020-06-30,,,1,4426,US,MI
2020-02-26,,,,,US,MN
2020-02-27,,,,,US,MN
2020-02-28,,,,,US,MN
2020-02-29,,,,,US,MN
2020-03-01,,,,,US,MN
2020-03-02,,,,,US,MN
2020-03-03,,,,,US,MN
2020-03-04,,,,,US,MN
2020-03-05,,,,,US,MN
2020-03-06,,,,,US,MN
2020-03-07,,,,,US,MN
2020-03-08,,,,,US,MN
2020-03-09,,,,,US,MN
2020-03-10,,,,,US,MN
2020-03-11,,,,,US,MN
2020-03-12,,,,,US,MN
2020-03-13,,,,,US,MN
2020-03-14,,,,,US,MN
2020-03-15,,,,,US,MN
2020-03-16,,,,,US,MN
2020-03-17,,,,,US,MN
2020-03-18,,,,,US,MN
2020-03-19,,,,,US,MN
2020-03-20,,,,,US,MN
2020-03-21,1,1,,,US,MN
2020-03-22,0,1,,,US,MN
2020-03-23,0,1,,,US,MN
2020-03-24,0,1,,,US,MN
2020-03-25,0,1,,,US,MN
2020-03-26,1,2,,,US,MN
2020-03-27,2,4,,,US,MN
2020-03-28,1,5,,,US,MN
2020-03-29,4,9,,,US,MN
2020-03-30,1,10,,,US,MN
2020-03-31,2,12,,,US,MN
2020-04-01,5,17,,,US,MN
2020-04-02,,,4,21,US,MN
2020-04-03,,,5,26,US,MN
2020-04-04,,,5,31,US,MN
2020-04-05,,,6,37,US,MN
2020-04-06,,,6,43,US,MN
2020-04-07,,,7,50,US,MN
2020-04-08,,,7,57,US,MN
2020-04-09,,,7,64,US,MN
2020-04-10,,,7,71,US,MN
2020-04-11,,,7,78,US,MN
2020-04-12,,,6,84,US,MN
2020-04-13,,,6,90,US,MN
2020-04-14,,,6,96,US,MN
2020-04-15,,,5,101,US,MN
2020-04-16,,,5,106,US,MN
2020-04-17,,,4,110,US,MN
2020-04-18,,,4,114,US,MN
2020-04-19,,,3,117,US,MN
2020-04-20,,,3,120,US,MN
2020-04-21,,,3,123,US,MN
2020-04-22,,,2,125,US,MN
2020-04-23,,,2,127,US,MN
2020-04-24,,,2,129,US,MN
2020-04-25,,,2,131,US,MN
2020-04-26,,,2,133,US,MN
2020-04-27,,,1,134,US,MN
2020-04-28,,,1,135,US,MN
2020-04-29,,,1,136,US,MN
2020-04-30,,,1,137,US,MN
2020-05-01,,,1,138,US,MN
2020-05-02,,,1,139,US,MN
2020-05-03,,,1,140,US,MN
2020-05-04,,,1,141,US,MN
2020-05-05,,,1,142,US,MN
2020-05-06,,,1,143,US,MN
2020-05-07,,,1,144,US,MN
2020-05-08,,,1,145,US,MN
2020-05-09,,,1,146,US,MN
2020-05-10,,,1,147,US,MN
2020-05-11,,,1,148,US,MN
2020-05-12,,,1,149,US,MN
2020-05-13,,,1,150,US,MN
2020-05-14,,,1,151,US,MN
2020-05-15,,,1,152,US,MN
2020-05-16,,,1,153,US,MN
2020-05-17,,,1,154,US,MN
2020-05-18,,,1,155,US,MN
2020-05-19,,,1,156,US,MN
2020-05-20,,,1,157,US,MN
2020-05-21,,,1,158,US,MN
2020-05-22,,,1,159,US,MN
2020-05-23,,,1,160,US,MN
2020-05-24,,,1,161,US,MN
2020-05-25,,,1,162,US,MN
2020-05-26,,,0,162,US,MN
2020-05-27,,,0,162,US,MN
2020-05-28,,,0,162,US,MN
2020-05-29,,,0,162,US,MN
2020-05-30,,,0,162,US,MN
2020-05-31,,,0,162,US,MN
2020-06-01,,,0,162,US,MN
2020-06-02,,,0,162,US,MN
2020-06-03,,,0,162,US,MN
2020-06-04,,,0,162,US,MN
2020-06-05,,,0,162,US,MN
2020-06-06,,,0,162,US,MN
2020-06-07,,,0,162,US,MN
2020-06-08,,,0,162,US,MN
2020-06-09,,,0,162,US,MN
2020-06-10,,,0,162,US,MN
2020-06-11,,,0,162,US,MN
2020-06-12,,,0,162,US,MN
2020-06-13,,,0,162,US,MN
2020-06-14,,,0,162,US,MN
2020-06-15,,,0,162,US,MN
2020-06-16,,,0,162,US,MN
2020-06-17,,,0,162,US,MN
2020-06-18,,,0,162,US,MN
2020-06-19,,,0,162,US,MN
2020-06-20,,,0,162,US,MN
2020-06-21,,,0,162,US,MN
2020-06-22,,,0,162,US,MN
2020-06-23,,,0,162,US,MN
2020-06-24,,,0,162,US,MN
2020-06-25,,,0,162,US,MN
2020-06-26,,,0,162,US,MN
2020-06-27,,,0,162,US,MN
2020-06-28,,,0,162,US,MN
2020-06-29,,,0,162,US,MN
2020-06-30,,,0,162,US,MN
2020-02-20,,,,,US,MO
2020-02-21,,,,,US,MO
2020-02-22,,,,,US,MO
2020-02-23,,,,,US,MO
2020-02-24,,,,,US,MO
2020-02-25,,,,,US,MO
2020-02-26,,,,,US,MO
2020-02-27,,,,,US,MO
2020-02-28,,,,,US,MO
2020-02-29,,,,,US,MO
2020-03-01,,,,,US,MO
2020-03-02,,,,,US,MO
2020-03-03,,,,,US,MO
2020-03-04,,,,,US,MO
2020-03-05,,,,,US,MO
2020-03-06,,,,,US,MO
2020-03-07,,,,,US,MO
2020-03-08,,,,,US,MO
2020-03-09,,,,,US,MO
2020-03-10,,,,,US,MO
2020-03-11,,,,,US,MO
2020-03-12,,,,,US,MO
2020-03-13,,,,,US,MO
2020-03-14,,,,,US,MO
2020-03-15,,,,,US,MO
2020-03-16,,,,,US,MO
2020-03-17,,,,,US,MO
2020-03-18,,,,,US,MO
2020-03-19,1,1,,,US,MO
2020-03-20,0,1,,,US,MO
2020-03-21,2,3,,,US,MO
2020-03-22,0,3,,,US,MO
2020-03-23,0,3,,,US,MO
2020-03-24,0,3,,,US,MO
2020-03-25,5,8,,,US,MO
2020-03-26,0,8,,,US,MO
2020-03-27,0,8,,,US,MO
2020-03-28,2,10,,,US,MO
2020-03-29,0,10,,,US,MO
2020-03-30,3,13,,,US,MO
2020-03-31,1,14,,,US,MO
2020-04-01,4,18,,,US,MO
2020-04-02,,,5,23,US,MO
2020-04-03,,,6,29,US,MO
2020-04-04,,,6,35,US,MO
2020-04-05,,,6,41,US,MO
2020-04-06,,,6,47,US,MO
2020-04-07,,,6,53,US,MO
2020-04-08,,,6,59,US,MO
2020-04-09,,,6,65,US,MO
2020-04-10,,,6,71,US,MO
2020-04-11,,,5,76,US,MO
2020-04-12,,,5,81,US,MO
2020-04-13,,,4,85,US,MO
2020-04-14,,,4,89,US,MO
2020-04-15,,,3,92,US,MO
2020-04-16,,,3,95,US,MO
2020-04-17,,,3,98,US,MO
2020-04-18,,,3,101,US,MO
2020-04-19,,,2,103,US,MO
2020-04-20,,,2,105,US,MO
2020-04-21,,,2,107,US,MO
2020-04-22,,,2,109,US,MO
2020-04-23,,,2,111,US,MO
2020-04-24,,,1,112,US,MO
2020-04-25,,,1,113,US,MO
2020-04-26,,,1,114,US,MO
2020-04-27,,,1,115,US,MO
2020-04-28,,,1,116,US,MO
2020-04-29,,,1,117,US,MO
2020-04-30,,,1,118,US,MO
2020-05-01,,,1,119,US,MO
2020-05-02,,,1,120,US,MO
2020-05-03,,,1,121,US,MO
2020-05-04,,,1,122,US,MO
2020-05-05,,,1,123,US,MO
2020-05-06,,,1,124,US,MO
2020-05-07,,,1,125,US,MO
2020-05-08,,,1,126,US,MO
2020-05-09,,,1,127,US,MO
2020-05-10,,,1,128,US,MO
2020-05-11,,,1,129,US,MO
2020-05-12,,,1,130,US,MO
2020-05-13,,,1,131,US,MO
2020-05-14,,,1,132,US,MO
2020-05-15,,,1,133,US,MO
2020-05-16,,,1,134,US,MO
2020-05-17,,,1,135,US,MO
2020-05-18,,,1,136,US,MO
2020-05-19,,,1,137,US,MO
2020-05-20,,,1,138,US,MO
2020-05-21,,,1,139,US,MO
2020-05-22,,,1,140,US,MO
2020-05-23,,,0,140,US,MO
2020-05-24,,,0,140,US,MO
2020-05-25,,,0,140,US,MO
2020-05-26,,,0,140,US,MO
2020-05-27,,,0,140,US,MO
2020-05-28,,,0,140,US,MO
2020-05-29,,,0,140,US,MO
2020-05-30,,,0,140,US,MO
2020-05-31,,,0,140,US,MO
2020-06-01,,,0,140,US,MO
2020-06-02,,,0,140,US,MO
2020-06-03,,,0,140,US,MO
2020-06-04,,,0,140,US,MO
2020-06-05,,,0,140,US,MO
2020-06-06,,,0,140,US,MO
2020-06-07,,,0,140,US,MO
2020-06-08,,,0,140,US,MO
2020-06-09,,,0,140,US,MO
2020-06-10,,,0,140,US,MO
2020-06-11,,,0,140,US,MO
2020-06-12,,,0,140,US,MO
2020-06-13,,,0,140,US,MO
2020-06-14,,,0,140,US,MO
2020-06-15,,,0,140,US,MO
2020-06-16,,,0,140,US,MO
2020-06-17,,,0,140,US,MO
2020-06-18,,,0,140,US,MO
2020-06-19,,,0,140,US,MO
2020-06-20,,,0,140,US,MO
2020-06-21,,,0,140,US,MO
2020-06-22,,,0,140,US,MO
2020-06-23,,,0,140,US,MO
2020-06-24,,,0,140,US,MO
2020-06-25,,,0,140,US,MO
2020-06-26,,,0,140,US,MO
2020-06-27,,,0,140,US,MO
2020-06-28,,,0,140,US,MO
2020-06-29,,,0,140,US,MO
2020-06-30,,,0,140,US,MO
2020-02-24,,,,,US,MP
2020-02-25,,,,,US,MP
2020-02-26,,,,,US,MP
2020-02-27,,,,,US,MP
2020-02-28,,,,,US,MP
2020-02-29,,,,,US,MP
2020-03-01,,,,,US,MP
2020-03-02,,,,,US,MP
2020-03-03,,,,,US,MP
2020-03-04,,,,,US,MP
2020-03-05,,,,,US,MP
2020-03-06,,,,,US,MP
2020-03-07,,,,,US,MP
2020-03-08,,,,,US,MP
2020-03-09,,,,,US,MP
2020-03-10,,,,,US,MP
2020-03-11,,,,,US,MP
2020-03-12,,,,,US,MP
2020-03-13,,,,,US,MP
2020-03-14,,,,,US,MP
2020-03-15,,,,,US,MP
2020-03-16,,,,,US,MP
2020-03-17,,,,,US,MP
2020-03-18,,,,,US,MP
2020-03-19,,,,,US,MP
2020-03-20,,,,,US,MP
2020-03-21,,,,,US,MP
2020-03-22,,,,,US,MP
2020-03-23,,,,,US,MP
2020-03-24,,,,,US,MP
2020-03-25,,,,,US,MP
2020-03-26,,,,,US,MP
2020-03-27,,,,,US,MP
2020-03-28,,,,,US,MP
2020-03-29,,,,,US,MP
2020-03-30,,,,,US,MP
2020-03-31,,,,,US,MP
2020-04-01,,,,,US,MP
2020-04-02,,,,,US,MP
2020-04-03,,,,,US,MP
2020-04-04,,,,,US,MP
2020-04-05,,,,,US,MP
2020-04-06,,,,,US,MP
2020-04-07,,,,,US,MP
2020-04-08,,,,,US,MP
2020-04-09,,,,,US,MP
2020-04-10,,,,,US,MP
2020-04-11,,,,,US,MP
2020-04-12,,,,,US,MP
2020-04-13,,,,,US,MP
2020-04-14,,,,,US,MP
2020-04-15,,,,,US,MP
2020-04-16,,,,,US,MP
2020-04-17,,,,,US,MP
2020-04-18,,,,,US,MP
2020-04-19,,,,,US,MP
2020-04-20,,,,,US,MP
2020-04-21,,,,,US,MP
2020-04-22,,,,,US,MP
2020-04-23,,,,,US,MP
2020-04-24,,,,,US,MP
2020-04-25,,,,,US,MP
2020-04-26,,,,,US,MP
2020-04-27,,,,,US,MP
2020-04-28,,,,,US,MP
2020-04-29,,,,,US,MP
2020-04-30,,,,,US,MP
2020-05-01,,,,,US,MP
2020-05-02,,,,,US,MP
2020-05-03,,,,,US,MP
2020-05-04,,,,,US,MP
2020-05-05,,,,,US,MP
2020-05-06,,,,,US,MP
2020-05-07,,,,,US,MP
2020-05-08,,,,,US,MP
2020-05-09,,,,,US,MP
2020-05-10,,,,,US,MP
2020-05-11,,,,,US,MP
2020-05-12,,,,,US,MP
2020-05-13,,,,,US,MP
2020-05-14,,,,,US,MP
2020-05-15,,,,,US,MP
2020-05-16,,,,,US,MP
2020-05-17,,,,,US,MP
2020-05-18,,,,,US,MP
2020-05-19,,,,,US,MP
2020-05-20,,,,,US,MP
2020-05-21,,,,,US,MP
2020-05-22,,,,,US,MP
2020-05-23,,,,,US,MP
2020-05-24,,,,,US,MP
2020-05-25,,,,,US,MP
2020-05-26,,,,,US,MP
2020-05-27,,,,,US,MP
2020-05-28,,,,,US,MP
2020-05-29,,,,,US,MP
2020-05-30,,,,,US,MP
2020-05-31,,,,,US,MP
2020-06-01,,,,,US,MP
2020-06-02,,,,,US,MP
2020-06-03,,,,,US,MP
2020-06-04,,,,,US,MP
2020-06-05,,,,,US,MP
2020-06-06,,,,,US,MP
2020-06-07,,,,,US,MP
2020-06-08,,,,,US,MP
2020-06-09,,,,,US,MP
2020-06-10,,,,,US,MP
2020-06-11,,,,,US,MP
2020-06-12,,,,,US,MP
2020-06-13,,,,,US,MP
2020-06-14,,,,,US,MP
2020-06-15,,,,,US,MP
2020-06-16,,,,,US,MP
2020-06-17,,,,,US,MP
2020-06-18,,,,,US,MP
2020-06-19,,,,,US,MP
2020-06-20,,,,,US,MP
2020-06-21,,,,,US,MP
2020-06-22,,,,,US,MP
2020-06-23,,,,,US,MP
2020-06-24,,,,,US,MP
2020-06-25,,,,,US,MP
2020-06-26,,,,,US,MP
2020-06-27,,,,,US,MP
2020-06-28,,,,,US,MP
2020-06-29,,,,,US,MP
2020-06-30,,,,,US,MP
2020-02-25,,,,,US,MS
2020-02-26,,,,,US,MS
2020-02-27,,,,,US,MS
2020-02-28,,,,,US,MS
2020-02-29,,,,,US,MS
2020-03-01,,,,,US,MS
2020-03-02,,,,,US,MS
2020-03-03,,,,,US,MS
2020-03-04,,,,,US,MS
2020-03-05,,,,,US,MS
2020-03-06,,,,,US,MS
2020-03-07,,,,,US,MS
2020-03-08,,,,,US,MS
2020-03-09,,,,,US,MS
2020-03-10,,,,,US,MS
2020-03-11,,,,,US,MS
2020-03-12,,,,,US,MS
2020-03-13,,,,,US,MS
2020-03-14,,,,,US,MS
2020-03-15,,,,,US,MS
2020-03-16,,,,,US,MS
2020-03-17,,,,,US,MS
2020-03-18,,,,,US,MS
2020-03-19,,,,,US,MS
2020-03-20,1,1,,,US,MS
2020-03-21,0,1,,,US,MS
2020-03-22,0,1,,,US,MS
2020-03-23,0,1,,,US,MS
2020-03-24,0,1,,,US,MS
2020-03-25,1,2,,,US,MS
2020-03-26,4,6,,,US,MS
2020-03-27,2,8,,,US,MS
2020-03-28,5,13,,,US,MS
2020-03-29,1,14,,,US,MS
2020-03-30,2,16,,,US,MS
2020-03-31,4,20,,,US,MS
2020-04-01,2,22,,,US,MS
2020-04-02,,,3,25,US,MS
2020-04-03,,,3,28,US,MS
2020-04-04,,,3,31,US,MS
2020-04-05,,,4,35,US,MS
2020-04-06,,,4,39,US,MS
2020-04-07,,,4,43,US,MS
2020-04-08,,,4,47,US,MS
2020-04-09,,,4,51,US,MS
2020-04-10,,,4,55,US,MS
2020-04-11,,,3,58,US,MS
2020-04-12,,,3,61,US,MS
2020-04-13,,,3,64,US,MS
2020-04-14,,,3,67,US,MS
2020-04-15,,,2,69,US,MS
2020-04-16,,,2,71,US,MS
2020-04-17,,,2,73,US,MS
2020-04-18,,,2,75,US,MS
2020-04-19,,,2,77,US,MS
2020-04-20,,,1,78,US,MS
2020-04-21,,,1,79,US,MS
2020-04-22,,,1,80,US,MS
2020-04-23,,,1,81,US,MS
2020-04-24,,,1,82,US,MS
2020-04-25,,,1,83,US,MS
2020-04-26,,,1,84,US,MS
2020-04-27,,,1,85,US,MS
2020-04-28,,,1,86,US,MS
2020-04-29,,,1,87,US,MS
2020-04-30,,,1,88,US,MS
2020-05-01,,,1,89,US,MS
2020-05-02,,,1,90,US,MS
2020-05-03,,,1,91,US,MS
2020-05-04,,,1,92,US,MS
2020-05-05,,,1,93,US,MS
2020-05-06,,,1,94,US,MS
2020-05-07,,,1,95,US,MS
2020-05-08,,,1,96,US,MS
2020-05-09,,,1,97,US,MS
2020-05-10,,,1,98,US,MS
2020-05-11,,,1,99,US,MS
2020-05-12,,,1,100,US,MS
2020-05-13,,,1,101,US,MS
2020-05-14,,,1,102,US,MS
2020-05-15,,,1,103,US,MS
2020-05-16,,,1,104,US,MS
2020-05-17,,,1,105,US,MS
2020-05-18,,,1,106,US,MS
2020-05-19,,,1,107,US,MS
2020-05-20,,,1,108,US,MS
2020-05-21,,,1,109,US,MS
2020-05-22,,,1,110,US,MS
2020-05-23,,,1,111,US,MS
2020-05-24,,,1,112,US,MS
2020-05-25,,,1,113,US,MS
2020-05-26,,,0,113,US,MS
2020-05-27,,,0,113,US,MS
2020-05-28,,,0,113,US,MS
2020-05-29,,,0,113,US,MS
2020-05-30,,,0,113,US,MS
2020-05-31,,,0,113,US,MS
2020-06-01,,,0,113,US,MS
2020-06-02,,,0,113,US,MS
2020-06-03,,,0,113,US,MS
2020-06-04,,,0,113,US,MS
2020-06-05,,,0,113,US,MS
2020-06-06,,,0,113,US,MS
2020-06-07,,,0,113,US,MS
2020-06-08,,,0,113,US,MS
2020-06-09,,,0,113,US,MS
2020-06-10,,,0,113,US,MS
2020-06-11,,,0,113,US,MS
2020-06-12,,,0,113,US,MS
2020-06-13,,,0,113,US,MS
2020-06-14,,,0,113,US,MS
2020-06-15,,,0,113,US,MS
2020-06-16,,,0,113,US,MS
2020-06-17,,,0,113,US,MS
2020-06-18,,,0,113,US,MS
2020-06-19,,,0,113,US,MS
2020-06-20,,,0,113,US,MS
2020-06-21,,,0,113,US,MS
2020-06-22,,,0,113,US,MS
2020-06-23,,,0,113,US,MS
2020-06-24,,,0,113,US,MS
2020-06-25,,,0,113,US,MS
2020-06-26,,,0,113,US,MS
2020-06-27,,,0,113,US,MS
2020-06-28,,,0,113,US,MS
2020-06-29,,,0,113,US,MS
2020-06-30,,,0,113,US,MS
2020-03-04,,,,,US,MT
2020-03-05,,,,,US,MT
2020-03-06,,,,,US,MT
2020-03-07,,,,,US,MT
2020-03-08,,,,,US,MT
2020-03-09,,,,,US,MT
2020-03-10,,,,,US,MT
2020-03-11,,,,,US,MT
2020-03-12,,,,,US,MT
2020-03-13,,,,,US,MT
2020-03-14,,,,,US,MT
2020-03-15,,,,,US,MT
2020-03-16,,,,,US,MT
2020-03-17,,,,,US,MT
2020-03-18,,,,,US,MT
2020-03-19,,,,,US,MT
2020-03-20,,,,,US,MT
2020-03-21,,,,,US,MT
2020-03-22,,,,,US,MT
2020-03-23,,,,,US,MT
2020-03-24,,,,,US,MT
2020-03-25,,,,,US,MT
2020-03-26,,,,,US,MT
2020-03-27,,,,,US,MT
2020-03-28,1,1,,,US,MT
2020-03-29,0,1,,,US,MT
2020-03-30,3,4,,,US,MT
2020-03-31,0,4,,,US,MT
2020-04-01,1,5,,,US,MT
2020-04-02,,,1,6,US,MT
2020-04-03,,,1,7,US,MT
2020-04-04,,,1,8,US,MT
2020-04-05,,,1,9,US,MT
2020-04-06,,,1,10,US,MT
2020-04-07,,,1,11,US,MT
2020-04-08,,,1,12,US,MT
2020-04-09,,,1,13,US,MT
2020-04-10,,,1,14,US,MT
2020-04-11,,,1,15,US,MT
2020-04-12,,,1,16,US,MT
2020-04-13,,,1,17,US,MT
2020-04-14,,,1,18,US,MT
2020-04-15,,,1,19,US,MT
2020-04-16,,,1,20,US,MT
2020-04-17,,,1,21,US,MT
2020-04-18,,,1,22,US,MT
2020-04-19,,,1,23,US,MT
2020-04-20,,,1,24,US,MT
2020-04-21,,,1,25,US,MT
2020-04-22,,,1,26,US,MT
2020-04-23,,,1,27,US,MT
2020-04-24,,,1,28,US,MT
2020-04-25,,,1,29,US,MT
2020-04-26,,,1,30,US,MT
2020-04-27,,,1,31,US,MT
2020-04-28,,,1,32,US,MT
2020-04-29,,,1,33,US,MT
2020-04-30,,,1,34,US,MT
2020-05-01,,,1,35,US,MT
2020-05-02,,,1,36,US,MT
2020-05-03,,,1,37,US,MT
2020-05-04,,,1,38,US,MT
2020-05-05,,,1,39,US,MT
2020-05-06,,,1,40,US,MT
2020-05-07,,,1,41,US,MT
2020-05-08,,,1,42,US,MT
2020-05-09,,,1,43,US,MT
2020-05-10,,,1,44,US,MT
2020-05-11,,,1,45,US,MT
2020-05-12,,,1,46,US,MT
2020-05-13,,,1,47,US,MT
2020-05-14,,,1,48,US,MT
2020-05-15,,,1,49,US,MT
2020-05-16,,,1,50,US,MT
2020-05-17,,,1,51,US,MT
2020-05-18,,,1,52,US,MT
2020-05-19,,,1,53,US,MT
2020-05-20,,,1,54,US,MT
2020-05-21,,,1,55,US,MT
2020-05-22,,,1,56,US,MT
2020-05-23,,,1,57,US,MT
