date,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-11-09,9995679,230335,158458490,113013,1016.86,1.50664e+06,0.0818573,0.0750097,3.43995,2.2933,5.15993,1.05984,566042,377362,849064,7.51701e+06,5.01134e+06,1.12755e+07,0.0226501,0.0151,0.0339751,4.93054e+07,3.28703e+07,7.39581e+07,0.148566,0.0990439,0.222849
2020-11-10,10126861,231695,159710407,119373,994.714,1.52585e+06,0.0853758,0.0782337,3.43461,2.28974,5.15192,1.05126,567229,378153,850843,7.69548e+06,5.13032e+06,1.15432e+07,0.0231878,0.0154586,0.0347818,4.98726e+07,3.32484e+07,7.4809e+07,0.150275,0.100183,0.225413
2020-11-11,10271662,233238,161127946,125301,1054.29,1.55407e+06,0.0878667,0.0806273,3.43764,2.29176,5.15645,1.04369,567940,378626,851910,7.85342e+06,5.23561e+06,1.17801e+07,0.0236637,0.0157758,0.0354956,5.04406e+07,3.36271e+07,7.56609e+07,0.151986,0.101324,0.22798
2020-11-12,10423665,234379,162603856,130381,1055.71,1.54245e+06,0.0922715,0.0845283,3.45563,2.30376,5.18345,,,,,,,,,,,,,,,,
2020-11-13,10595771,235654,164301802,137003,1071,1.56338e+06,0.0956618,0.0876326,3.43079,2.28719,5.14618,,,,,,,,,,,,,,,,
2020-11-14,10759311,236966,165963672,141906,1100.71,1.57982e+06,0.0966861,0.0898245,3.43167,2.28778,5.14751,,,,,,,,,,,,,,,,
2020-11-15,10903745,237643,167579070,146785,1128.14,1.63389e+06,0.096596,0.0898382,3.42381,2.28254,5.13572,,,,,,,,,,,,,,,,
2020-11-16,11052613,238280,169065741,150991,1135,1.63243e+06,0.0996426,0.0924943,3.42448,2.28299,5.13673,,,,,,,,,,,,,,,,
2020-11-17,11209335,239835,170577288,154639,1162.86,1.67203e+06,0.0996122,0.0924857,3.42223,2.28148,5.13334,,,,,,,,,,,,,,,,
2020-11-18,11373310,241704,172116339,157378,1209.43,1.6961e+06,0.100256,0.0927881,3.42795,2.2853,5.14193,,,,,,,,,,,,,,,,
2020-11-19,11556142,243675,173937358,161782,1328,1.74845e+06,0.099923,0.0925292,3.38797,2.25865,5.08195,,,,,,,,,,,,,,,,
2020-11-20,11748947,245537,175856762,164739,1411.86,1.79387e+06,0.0997992,0.0918347,3.36406,2.24271,5.04609,,,,,,,,,,,,,,,,
2020-11-21,11928661,247049,177860999,167050,1440.43,1.84882e+06,0.0982868,0.0903549,3.34762,2.23175,5.02143,,,,,,,,,,,,,,,,
2020-11-22,12079497,247941,179605487,167965,1471.14,1.87368e+06,0.0977641,0.0896443,3.35823,2.23882,5.03735,,,,,,,,,,,,,,,,
2020-11-23,12230472,248897,181364047,168266,1516.71,1.91572e+06,0.0957741,0.0878342,3.36398,2.24265,5.04597,,,,,,,,,,,,,,,,
2020-11-24,12397484,250926,183154319,169736,1584.43,1.95646e+06,0.0944698,0.0867563,3.34184,2.22789,5.01276,,,,,,,,,,,,,,,,
2020-11-25,12581085,253211,184875024,172539,1643.86,1.98019e+06,0.094663,0.0871326,3.29165,2.19444,4.93748,,,,,,,,,,,,,,,,
