date,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-07-04,48723.85714285715,703910.056240762,0.07241760400023359,0.06921886782391964,4.664883065181903,3.109922043454602,6.997324597772855,1.1155876866658134,284648.22775603336,189765.48517068892,426972.34163405,3643080.720532416,2428720.480354943,5464621.080798622,0.010977244388926917,0.00731816292595128,0.016465866583390384,20153764.515156955,13435843.010104638,30230646.772735417,0.060726845055310556,0.04048456337020704,0.09109026758296579
2020-07-05,49271.85714285714,712767.734890586,0.07200702652190503,0.0691275077854368,4.729353866989831,3.1529025779932223,7.094030800484744,1.1081284420992914,289989.89628728933,193326.59752485962,434984.8444309341,3734620.89978077,2489747.2665205123,5601931.349671152,0.011253071085094244,0.0075020473900628305,0.016879606627641375,20443754.411444243,13629169.6076295,30665631.61716636,0.06160063573030826,0.04106709048687219,0.09240095359546237
2020-07-06,49518.85714285713,707022.3627534251,0.07283037111695632,0.07003860097156063,4.805111500532137,3.2034076670214247,7.207667250798205,1.0976445790744653,293643.1473402932,195762.09822686217,440464.7210104396,3820866.201983832,2547244.1346558873,5731299.302975746,0.011512943383378518,0.007675295588919013,0.017269415075067785,20737397.55878455,13824931.705856362,31106096.338176806,0.062485434294699424,0.04165695619646627,0.09372815144204909
2020-07-07,50106.28571428572,710506.6343516018,0.07338506676743035,0.07052191111489338,4.839376337214757,3.226250891476506,7.259064505822138,1.083814272011915,295895.59044930217,197263.7269662015,443843.3856739534,3901538.78885394,2601025.8592359587,5852308.1832809085,0.011756024108043514,0.007837349405362343,0.01763403616206528,21033293.149233848,14022195.432822563,31549939.72385075,0.06337701986722363,0.04225134657814908,0.09506552980083538
2020-07-08,51782.714285714304,716106.076830999,0.07522839626596495,0.0723115135607696,4.762305834882616,3.1748705565884117,7.143458752323922,1.0676293525407525,297175.5220221208,198117.01468141397,445763.2830331814,3976975.25558935,2651316.8370595663,5965462.883384024,0.011983327479754353,0.007988884986502902,0.017974991219631538,21330468.67125597,14220312.44750398,31995703.006883934,0.06427246209919454,0.0428483080661297,0.09640869314879176
2020-07-09,52561.71428571428,723233.5073358414,0.07536725281680837,0.07267599434010553,4.79647198513848,3.1976479900923205,7.194707977707718,1.0510660275949277,298775.849944417,199183.8999629447,448163.7749166256,4048460.0094777104,2698973.339651807,6072690.0142165655,0.012198723644075453,0.008132482429383636,0.018298085466113185,21629244.52120038,14419496.347466918,32443866.781800546,0.06517272640129045,0.043448484267526954,0.09775908960193559
2020-07-10,54438.28571428573,747643.6811692364,0.07561261580704245,0.07281314225668296,4.75830264432482,3.1722017628832124,7.137453966487227,1.0354591586193347,299345.16657898796,199563.44438599196,449017.74986848177,4114781.1279443563,2743187.4186295713,6172171.691916535,0.012398560864659725,0.008265707243106483,0.018597841296989593,21928589.687779367,14619059.791852916,32892884.53166904,0.06607470615476167,0.04404980410317446,0.09911205923214246
2020-07-11,55607.00000000001,764335.8079535841,0.07575859018010447,0.07275205403352875,4.79045520146156,3.1936368009743736,7.18568280219234,1.0202978109176353,298272.61936478555,198848.41290985703,447408.9290471783,4175110.117358792,2783406.744905862,6262665.176038185,0.012580342744157157,0.008386895162771437,0.018870514116235738,22226862.30714415,14817908.204762772,33340293.46071621,0.06697345413441502,0.044648969422943365,0.10046018120162249
2020-07-12,57864.857142857145,784786.0903981988,0.07679127312436254,0.07373328586073262,4.706020224491914,3.137346816327944,7.059030336737874,1.0062760040007674,296949.7388846727,197966.4925897819,445424.6083270091,4229576.68281203,2819717.7885413524,6344365.024218041,0.012744460106870515,0.008496306737913677,0.019116690160305774,22523812.046028823,15015874.697352557,33785718.069043234,0.06786821604199327,0.04524547736132886,0.10180232406298989
2020-07-13,60166.000000000015,799973.2164896737,0.07817579297954423,0.07521001798536671,4.627782177256871,3.085188118171248,6.941673265885305,0.9935184162207504,295121.14173979627,196747.42782653085,442681.712609694,4278092.7021629065,2852061.801441938,6417139.053244362,0.012890647425254906,0.008593764950169938,0.019335971137882362,22818933.18776862,15212622.125179082,34228399.78165291,0.06875746806404108,0.04583831204269406,0.10313620209606157
2020-07-14,61736.28571428573,817142.3393258564,0.07834304054112849,0.07555144647775595,4.610711908931152,3.0738079392874345,6.916067863396727,0.9820192785495523,292941.0149050208,195294.00993668064,439411.5223575314,4318922.927005648,2879281.951337097,6478384.390508469,0.013013676089985694,0.008675784059990463,0.01952051413497855,23111874.20267364,15407916.135115763,34667811.30401046,0.06964015097963751,0.04642676731975835,0.10446022646945627
2020-07-15,62148.14285714288,836329.4227663283,0.07691506646841363,0.07431060197735882,4.666107190907956,3.110738127271972,6.999160786361936,0.971733984882622,290111.3971063897,193407.5980709266,435167.09565958445,4350000.48524524,2900000.3234968274,6525000.72786786,0.013107318251106208,0.008738212167404138,0.019660977376659318,23401985.599780034,15601323.733186696,35102978.39967002,0.07051430775802053,0.04700953850534704,0.1057714616370307
2020-07-16,63788.85714285714,856517.0877103938,0.07715588228026646,0.07447470465927876,4.603361158872469,3.068907439248313,6.9050417383087,0.9622283903029262,286439.77164002275,190959.84776001502,429659.6574600338,4370057.41449759,2913371.6096650604,6555086.121746386,0.013167753314445207,0.008778502209630137,0.019751629971667815,23688425.371420052,15792283.580946704,35532638.057130076,0.07137740128166373,0.047584934187775825,0.10706610192249558
2020-07-17,65130.85714285716,859467.7164231754,0.0784833668957449,0.07578045794891583,4.543093756624279,3.0287291710828534,6.814640634936421,0.9531931655583522,282626.87690629147,188417.91793752764,423940.3153594372,4380371.103402259,2920247.402268174,6570556.655103388,0.013198830277143244,0.008799220184762162,0.01979824541571487,23971052.24832635,15980701.498884236,35956578.372489505,0.07222900588136258,0.04815267058757506,0.1083435088220438
2020-07-18,65430.71428571428,870358.272812439,0.07770009154060324,0.07517675919168808,4.541835210975286,3.0278901406501926,6.8127528164629325,0.9452672963228589,278526.06202048936,185684.041346993,417789.09303073405,4380462.022945911,2920308.015297275,6570693.034418868,0.013199104233754958,0.008799402822503305,0.019798656350632445,24249578.310346834,16166385.540231224,36374367.46552023,0.07306825400294617,0.048712169335297456,0.10960238100441921
2020-07-19,65822.85714285713,874069.3680937529,0.07791860789569363,0.07530621658371278,4.539089655375726,3.0260597702504843,6.80863448306359,0.9383085084012572,274492.5877972104,182995.05853147374,411738.8816958157,4370306.3829870885,2913537.5886580604,6555459.574480636,0.01316850350039057,0.008779002333593714,0.019752755250585865,24524070.898144048,16349380.598762704,36786106.34721606,0.07389534855570114,0.04926356570380078,0.11084302283355169
2020-07-20,65727.71428571428,876455.1916729432,0.0777978244732388,0.07499266923190426,4.554321869124387,3.0362145794162583,6.831482803686579,0.9318635263054595,269757.29954309226,179838.19969539493,404635.94931463833,4350073.786242894,2900049.1908285953,6525110.6793643385,0.013107539119933143,0.008738359413288762,0.019661308679899722,24793828.197687138,16529218.798458101,37190742.29653069,0.07470817485024141,0.04980544990016097,0.11206226227536206
2020-07-21,65854.85714285713,877182.6482246297,0.0779909114594788,0.07507542160819507,4.529242523717741,3.0194950158118274,6.793863785576612,0.9252473902946541,264953.86036886135,176635.9069125743,397430.79055329197,4321384.49927146,2880922.999514308,6482076.748907192,0.013021093241132126,0.00868072882742142,0.0195316398616982,25058782.058056,16705854.705370665,37588173.08708399,0.07550652753583152,0.05033768502388768,0.11325979130374725
2020-07-22,66387.0,883518.0818448038,0.07814285589371028,0.07513937899423925,4.47301036173758,2.982006907825055,6.70951554260637,0.9187461546910729,260141.62572424253,173427.7504828285,390212.43858636386,4285630.534546402,2857087.023030934,6428445.801819601,0.012913360242945166,0.008608906828630115,0.01937004036441776,25318923.68378024,16879282.455853496,37978385.52567035,0.07629038011016878,0.05086025340677919,0.11443557016525313
2020-07-23,66498.28571428574,885589.1483081768,0.07813806706114403,0.07508931860933887,4.438026312554938,2.958684208369959,6.6570394688324015,0.9120436857705185,254910.91653311084,169940.61102207392,382366.3747996664,4243365.929057392,2828910.6193715953,6365048.893586087,0.012786009536484113,0.00852400635765608,0.019179014304726183,25573834.60031336,17049223.06687557,38360751.90047002,0.07705847163567867,0.051372314423785766,0.11558770745351793
2020-07-24,66303.85714285714,899933.9850233998,0.07672219403783717,0.073676356539789,4.418159478623622,2.9454396524157493,6.627239217935435,0.9060778488343418,248540.34596852536,165693.56397901694,372810.5189527882,4193130.4250814994,2795420.283387666,6289695.637622251,0.012634641107825282,0.008423094071883526,0.01895196166173794,25822374.946281888,17214916.630854588,38733562.41942281,0.07780736750911577,0.051871578339410494,0.11671105126367359
2020-07-25,66296.71428571429,906890.0198355814,0.07624199201727647,0.07310336737163989,4.37595437771044,2.9173029184736285,6.563931566565659,0.9005086224963161,242312.17426728236,161541.4495115216,363468.2614009236,4136097.432769793,2757398.2885131966,6204146.149154693,0.012462790648594752,0.008308527099063174,0.018694185972892147,26064687.12054916,17376458.080366112,39097030.68082374,0.07853749680335642,0.05235833120223763,0.11780624520503465
2020-07-26,65783.28571428572,914485.8603400919,0.07502650871577898,0.0719347215383093,4.3542940813888,2.9028627209258646,6.531441122083195,0.8965504117923644,235837.0538037189,157224.70253581254,353755.58070557826,4073661.8672087276,2715774.578139152,6110492.800813091,0.012274661283834334,0.008183107522556228,0.018411991925751516,26300524.174352884,17533682.782901924,39450786.26152933,0.07924811541824939,0.052832076945499594,0.11887217312737408
2020-07-27,65508.71428571429,923229.6988667846,0.07394086742948656,0.07095603008235411,4.314340160510903,2.876226773673935,6.471510240766355,0.8950919092690629,231026.4574895637,154017.63832637586,346539.6862343455,4007738.5858136197,2671825.723875746,6011607.878720428,0.012076022816474666,0.008050681877649781,0.018114034224712017,26531550.631842446,17687700.421228305,39797325.94776366,0.07994423885846795,0.05329615923897865,0.11991635828770189
2020-07-28,64845.85714285715,929508.4638283305,0.0726756049736057,0.06976360051180065,4.295202103765689,2.8634680691771273,6.442803155648534,0.897295890372186,225852.39559669848,150568.26373113238,338778.5933950477,3938469.8396705217,2625646.5597803476,5907704.759505781,0.011867303874113106,0.007911535916075407,0.017800955811169673,26757403.027439147,17838268.684959434,40136104.54115869,0.08062477193815422,0.053749847958769484,0.12093715790723124
2020-07-29,64074.0,932590.4363544058,0.07154393267196534,0.0687054011088426,4.283993317058563,2.8559955447057113,6.425989975587847,0.9020556303318015,221880.5282768853,147920.35218459027,332820.79241532786,3867409.353042386,2578272.9020282575,5801114.029563578,0.011653186101834067,0.007768790734556049,0.017479779152751115,26979283.55571602,17986189.037144024,40468925.33357402,0.08129333708147157,0.05419555805431441,0.12194000562220732
2020-07-30,63728.42857142857,929225.9127478445,0.07138987810563067,0.06858227659942795,4.23291936722935,2.821946244819568,6.349379050844024,0.9101899424791625,219293.5735675439,146195.71571169602,328940.360351316,3796591.5295035397,2531061.019669026,5694887.29425531,0.01143979951621809,0.0076265330108120635,0.017159699274327145,27198577.129283573,18132384.75285572,40797865.693925366,0.08195410727423863,0.0546360715161591,0.12293116091135796
2020-07-31,62681.57142857144,928195.1386087014,0.07028397853473849,0.06753059655378789,4.226981779976409,2.8179878533176073,6.340472669964613,0.9192151947540956,217178.01020333965,144785.34013555976,325767.0153050095,3727329.7680668575,2484886.5120445713,5590994.6521002855,0.011231101620008172,0.007487401080005452,0.016846652430012272,27415755.13948691,18277170.092991278,41123632.70923036,0.0826085029016719,0.05507233526778128,0.12391275435250786
2020-08-01,62092.000000000015,919468.7215993038,0.07024749310040983,0.06753030151150606,4.189615823684894,2.793077215789932,6.2844237355273425,0.9286919477274236,215219.19164423272,143479.46109615514,322828.78746634885,3659922.082804799,2439948.055203199,5489883.124207198,0.011027990382136576,0.007351993588091055,0.016541985573204878,27630974.331131134,18420649.55408744,41446461.49669671,0.08325699626349911,0.05550466417566613,0.1248854943952487
2020-08-02,60147.42857142854,899183.092993523,0.06965880039786874,0.06689119161614597,4.238101654344033,2.825401102896022,6.357152481516051,0.9358621532027164,213892.67773121435,142595.11848747637,320839.0165968218,3595288.698515523,2396859.1323436825,5392933.047773284,0.010833238602131243,0.0072221590680875,0.016249857903196878,27844867.008862358,18563244.67257491,41767300.51329353,0.08390149260507743,0.05593432840338497,0.1258522389076161
2020-08-03,59338.000000000015,895530.2626661073,0.06898469108720906,0.06626018402029571,4.188552798687608,2.792368532458406,6.282829198031415,0.9388102937305823,211065.2535459252,140710.1690306169,316597.8803188879,3531861.3642642386,2354574.242842825,5297792.046396359,0.010642120863484825,0.007094747242323222,0.015963181295227252,28055932.262408286,18703954.84160553,42083898.39361241,0.08453746941918598,0.056358312946124,0.1268062041287789
2020-08-04,58313.71428571428,885718.0173553004,0.06870533772656823,0.0658377871321117,4.155320531977228,2.7702136879848194,6.232980797965843,0.9370073666812695,208842.5819742175,139228.38798281163,313263.8729613262,3470946.646695363,2313964.431130242,5206419.970043045,0.010458574081809816,0.006972382721206549,0.015687861122714742,28264774.844382502,18843183.229588334,42397162.26657375,0.08516674893205124,0.05677783262136749,0.12775012339807684
2020-08-05,56674.14285714285,868773.6975271262,0.06814296385881975,0.06523464397973822,4.1612813518536615,2.7741875679024397,6.2419220277804905,0.9318201540105419,204782.76751089605,136521.84500726414,307174.1512663443,3410775.5538373967,2273850.3692249306,5116163.330756098,0.010277267972469981,0.006851511981646659,0.015415901958704986,28469557.611893397,18979705.074595608,42704336.41784009,0.08578379550830151,0.05718919700553437,0.12867569326245226
2020-08-06,54530.714285714275,860408.2634983986,0.06621516533105326,0.06337772032080881,4.236629952784004,2.8244199685226707,6.354944929176005,0.9213345240302176,199215.78118703526,132810.5207913569,298823.67178055283,3349849.7093001907,2233233.13953346,5024774.563950285,0.010093687663277997,0.0067291251088520045,0.015140531494917012,28668773.39308043,19112515.595386963,43003160.089620635,0.08638406777344677,0.057589378515631215,0.12957610166017014
2020-08-07,53574.85714285714,845406.8298020015,0.06625031157735782,0.06337168716203137,4.215641583410367,2.810427722273579,6.32346237511555,0.9088488534295386,194270.4071656111,129513.60477707411,291405.6107484168,3289209.1999326916,2192806.133288461,4933813.799899036,0.009910967119249324,0.006607311412832888,0.014866450678874002,28863043.80024605,19242029.200164028,43294565.70036906,0.08696943875492799,0.05797962583661864,0.13045415813239195
2020-08-08,52551.57142857146,833519.4700141248,0.0659681798455618,0.06304780310372464,4.222148305849754,2.8147655372331704,6.333222458774629,0.8956439584296082,188959.88841049295,125973.25894032867,283439.83261573943,3229628.7423746577,2153085.828249772,4844443.113561987,0.009731440698181434,0.006487627132120963,0.01459716104727217,29052003.688656542,19368002.459104363,43578005.5329848,0.08753880820729719,0.058359205471531464,0.13130821231094575
2020-08-09,53071.85714285714,837873.8546508318,0.06628778551694062,0.06334110659769165,4.132012433204597,2.754674955469733,6.198018649806898,0.8833510527519542,182454.67424452212,121636.44949634802,273682.0113667831,3169771.2423518975,2113180.8282345976,4754656.863527847,0.009551079499332125,0.006367386332888089,0.014326619248998203,29234458.362901054,19489638.908600707,43851687.544351585,0.08808857630268854,0.05872571753512571,0.13213286445403283
2020-08-10,51985.42857142857,836855.4323803919,0.06501068064002016,0.062119963090349686,4.177670862228915,2.7851139081526095,6.266506293343372,0.8740281860900275,176902.94939785305,117935.29959856869,265354.4240967794,3110837.137946032,2073891.4252973548,4666255.706919048,0.009373500654246534,0.006249000436164362,0.014060250981369817,29411361.312298913,19607574.208199274,44117041.96844837,0.08862161607249591,0.05908107738166394,0.13293242410874387
2020-08-11,52501.714285714275,838861.4313021342,0.0653955491907943,0.06258687350092824,4.099279320157245,2.7328528801048297,6.148918980235862,0.868806184523835,171307.2834163747,114204.85561091651,256960.92512456208,3051117.9638728425,2034078.642581895,4576676.945809264,0.009193556255866457,0.0061290375039109776,0.013790334383799702,29582668.595715284,19721779.0638102,44374002.89357293,0.0891377951143344,0.05942519674288963,0.1337066926715016
2020-08-12,52991.85714285713,829685.9452807766,0.06893390619831485,0.06386977800970703,4.03633103770256,2.690887358468376,6.054496556553845,0.8670786209149813,166465.5611006512,110977.04073376753,249698.3416509768,2991731.129376796,1994487.4195845306,4487596.694065193,0.009014613255214911,0.006009742170143281,0.013521919882822381,29749134.156815946,19832756.104543958,44623701.23522389,0.08963938519336914,0.05975959012891274,0.13445907779005362
2020-08-13,52680.28571428573,852333.1041975907,0.06634783558362876,0.06180715667952422,4.006532058133636,2.6710213720890925,6.009798087200456,0.8710387617912393,162577.54961631255,108385.0330775417,243866.32442446877,2932428.1507162233,1954952.1004774822,4398642.226074333,0.008835922926977196,0.005890615284651472,0.013253884390465811,29911711.706432257,19941141.1376215,44867567.559648365,0.09012926000844881,0.06008617333896586,0.13519389001267315
2020-08-14,52145.28571428571,859715.9869964945,0.06476524755762107,0.06065408402658718,4.00501366736213,2.670009111574753,6.007520501043194,0.8788557871869491,159047.04013859745,106031.36009239836,238570.56020789628,2872181.6172872763,1914787.7448581841,4308272.4259309145,0.008654389501898833,0.005769593001265896,0.012981584252848266,30070758.746570848,20047172.497713894,45106138.11985626,0.09060849677613747,0.06040566451742496,0.13591274516420615
2020-08-15,52534.57142857142,874481.8986636389,0.06385343135229142,0.060075081609869144,3.898057259100871,2.598704839400583,5.847085888651311,0.8889802995653723,156236.20580354932,104157.47053569957,234354.30870532396,2811239.8128874865,1874159.8752583244,4216859.719331229,0.008470761102827589,0.005647174068551734,0.0127061416542414,30226994.9523744,20151329.968249593,45340492.42856158,0.09107926400449952,0.06071950933633299,0.13661889600674923
2020-08-16,51415.99999999999,881153.529123853,0.06168595338212511,0.0583507848525828,3.8745873110906195,2.5830582073937474,5.811880966635928,0.901942413524966,154410.88386241527,102940.58924161019,231616.325793623,2750431.5051056677,1833621.003403779,4125647.2576585026,0.008287534952598192,0.005525023301732135,0.012431302428897303,30381405.836236812,20254270.55749122,45572108.754355215,0.09154453121609735,0.061029687477398266,0.137316796824146
2020-08-17,50797.14285714286,870391.8694088788,0.06157664472225917,0.058361233189875066,3.824435711117829,2.5496238074118867,5.736653566676746,0.9160482009442108,152911.23560685074,101940.8237379005,229366.853410276,2689450.062981305,1792966.708654204,4034175.09447196,0.008103787118075734,0.00540252474538383,0.012155680677113617,30534317.071843665,20356211.38122911,45801475.60776549,0.09200527972315317,0.061336853148768786,0.13800791958472974
2020-08-18,48663.4285714286,856421.7070903947,0.059755678906812326,0.056821806556909486,3.882995792890671,2.588663861927115,5.824493689336007,0.9293518522753789,151323.89662280536,100882.59774853691,226985.84493420803,2629708.706058186,1753139.137372124,3944563.059087278,0.00792377587885857,0.005282517252572387,0.011885663818287871,30685640.96846646,20457093.97897765,46028461.4526997,0.09246124529804452,0.06164083019869638,0.1386918679470668
2020-08-19,47090.28571428572,866448.7443318622,0.05551887593274783,0.054348610950550894,3.8745713999601215,2.5830475999734133,5.811857099940181,0.9421379009683023,150714.62028203832,100476.4135213589,226071.93042305743,2571580.744366006,1714387.1629106703,3857371.11654901,0.007748626083870777,0.005165750722580526,0.011622939125806182,30836355.588748503,20557570.39249901,46254533.383122735,0.09291537501592201,0.06194358334394803,0.13937306252388296
2020-08-20,45962.0,842308.6379131513,0.05605780190914404,0.05456669673229571,3.848895813886538,2.565930542591025,5.773343720829803,0.9535642729890436,149849.54881303484,99899.69920868991,224774.3232195523,2516647.5256681447,1677765.017112097,3774971.2885022163,0.007583102612672843,0.005055401741781903,0.011374653919009282,30986205.13756155,20657470.091707695,46479307.70634231,0.09336689812097439,0.06224459874731624,0.14005034718146153
2020-08-21,44405.142857142855,832447.6833661105,0.055134193998802386,0.05334286315457673,3.857825296666483,2.5718835311109896,5.786737944999725,0.9620154411543578,148980.66808123665,99320.44538749116,223471.00212185504,2466412.412562347,1644274.9417082306,3699618.618843519,0.007431735361774503,0.00495449024118301,0.011147603042661772,31135185.805642772,20756790.537095185,46702778.70846417,0.09381580313522128,0.0625438687568142,0.14072370470283194
2020-08-22,42964.28571428571,839757.2671624965,0.0531448779735288,0.05116274356214883,3.8745101503060964,2.5830067668707324,5.811765225459145,0.968642176495654,148733.2451720949,99155.49678139668,223099.86775814244,2420875.25056883,1613916.8337125531,3631312.875853245,0.007294523865700947,0.004863015910467306,0.010941785798551438,31283919.05081486,20855946.03387659,46925878.57622231,0.09426396262062889,0.06284264174708598,0.14139594393094337
2020-08-23,42250.14285714286,826424.7625107585,0.05363205182026477,0.05112400399134077,3.8479763291220914,2.565317552748061,5.771964493683136,0.9709235745908594,148502.08272774122,99001.38848516089,222753.12409161185,2380417.444886078,1586944.963257386,3570626.1673291177,0.007172617365546765,0.004781744910364518,0.010758926048320164,31432421.13354261,20954947.422361743,47148631.7003139,0.09471142557284393,0.06314095038189596,0.14206713835926588
2020-08-24,41798.57142857143,827752.6442882497,0.053157955743308435,0.05049645170812145,3.8050831572172057,2.5367221048114716,5.707624735825811,0.9688628465585266,147358.80478392597,98239.20318928405,221038.20717588894,2345321.575425483,1563547.7169503218,3517982.3631382235,0.00706686732439628,0.004711244882930863,0.010600300986594438,31579779.93832654,21053186.625551034,47369669.907489814,0.09515544362708485,0.06343696241805659,0.14273316544062728
2020-08-25,41240.85714285715,829905.7580164047,0.05253739535461004,0.04969342210786534,3.7883840595832323,2.525589373055489,5.682576089374848,0.9626709490584976,146428.02388292464,97618.68258861644,219642.03582438693,2314846.649910554,1543231.0999403694,3472269.97486583,0.006975041001903259,0.004650027334602183,0.010462561502854907,31726207.962209474,21150805.308139645,47589311.94331419,0.09559665707439921,0.06373110471626613,0.14339498561159875
2020-08-26,41061.57142857145,821845.1377105447,0.05277244877594528,0.04996266272616606,3.7604718594615973,2.506981239641065,5.640707789192398,0.9518705256011935,143554.81148921148,95703.20765947438,215332.21723381733,2287094.1779833906,1524729.451988927,3430641.266975085,0.00689141791196613,0.004594278607977429,0.010337126867949215,31869762.773698673,21246508.515799128,47804644.16054801,0.09602921302630053,0.06401947535086706,0.1440438195394508
2020-08-27,41088.85714285714,827362.0989079926,0.052335340520340154,0.04966248417360299,3.7214769706349142,2.480984647089943,5.582215455952369,0.9359665548750361,140507.80443512957,93671.86962341971,210761.70665269427,2261136.4213178693,1507424.2808785797,3391704.6319768033,0.0068132026154727595,0.004542135076981849,0.010219803923209158,32010270.578133803,21340180.385422543,48015405.86720071,0.09645258780884187,0.06430172520589461,0.14467888171326282
2020-08-28,41078.85714285714,831410.7755344994,0.05196755136492715,0.04940861767932736,3.6837416410236674,2.4558277606824452,5.525612461535501,0.9192089823360897,136843.0958780719,91228.73058538136,205264.6438171079,2235401.9675796283,1490267.9783864191,3353102.951369443,0.006735660170061637,0.004490440113374433,0.010103490255092471,32147113.674011875,21431409.11600792,48220670.511017814,0.09686492017851044,0.0645766134523403,0.14529738026776565
2020-08-29,40828.00000000001,830730.7367952277,0.05160238667087005,0.0491470920619902,3.691452441511666,2.4609682943411113,5.537178662267498,0.9018327610198602,132191.76085552428,88127.84057034957,198287.6412832864,2208546.6882965546,1472364.4588643697,3312820.0324448333,0.006654740479712284,0.004436493653141532,0.009982110719568442,32279305.434867397,21519536.956578277,48418958.15230109,0.09726323725584973,0.06484215817056653,0.14589485588377457
2020-08-30,41108.14285714285,844881.5053860773,0.050875146146462755,0.04865551274951634,3.645252215206734,2.4301681434711564,5.467878322810101,0.8888072545349007,127395.99678710698,84930.66452473801,191093.9951806605,2179706.4792801132,1453137.6528534088,3269559.718920169,0.006567839846186119,0.004378559897457422,0.009851759769279196,32406701.43165451,21604467.621103015,48610052.14748176,0.09764710385068563,0.06509806923379045,0.14647065577602844
2020-08-31,40682.85714285717,846060.5838992139,0.05023698421445926,0.04808504014613624,3.662001111625311,2.441334074416875,5.493001667437968,0.883402155968211,123519.00530452341,82346.00353634897,185278.5079567851,2148814.600722221,1432543.0671481478,3223221.9010833316,0.006474757170676949,0.004316504780451309,0.009712135756015441,32530220.43695904,21686813.624639355,48795330.655438535,0.09801928838677432,0.06534619225784953,0.1470289325801614
2020-09-01,41516.857142857145,864322.0322152578,0.05035827363261323,0.04803401463277457,3.582478429431984,2.388318952954658,5.373717644147978,0.8878736263939226,120209.11724350225,80139.4114956682,180313.67586525338,2116112.4823588724,1410741.6549059153,3174168.7235383093,0.006376219923536945,0.004250813282357973,0.009564329885305433,32650429.554202538,21766953.03613503,48975644.33130378,0.09838149964669013,0.06558766643112676,0.1475722494700351
2020-09-02,40709.142857142855,866564.0350589256,0.049219232538955486,0.046977651056536944,3.6478803606567447,2.4319202404378317,5.471820540985117,0.9024903903776985,119382.13366060996,79588.08910707335,179073.20049091498,2084170.7193966776,1389447.1462644516,3126256.0790950162,0.0062799737612509905,0.0041866491741673366,0.009419960641876501,32769811.68786314,21846541.1252421,49154717.531794704,0.09874121905929553,0.0658274793728637,0.14811182858894328
2020-09-03,40809.42857142858,869853.2498530371,0.049186526418736165,0.04691530275747477,3.6109009594683354,2.4072673063122254,5.416351439202503,0.9277755869409987,119879.55247055541,79919.701647037,179819.3287058332,2053335.6515851938,1368890.4343901295,3080003.477377792,0.00618706226653497,0.00412470817768999,0.009280593399802473,32889691.240333702,21926460.826889135,49334536.860500544,0.099102437282457,0.066068291521638,0.14865365592368548
2020-09-04,41578.42857142857,890289.1583814482,0.048960430483183326,0.04670216207846273,3.521730592376103,2.3478203949174024,5.282595888564154,0.9581459135699922,121381.59332325667,80921.06221550445,182072.3899848849,2024867.6960954166,1349911.7973969441,3037301.544143124,0.006101283298503014,0.0040675221990020185,0.009151924947754537,33011072.83365697,22007381.889104642,49516609.25048542,0.09946818141947743,0.06631212094631826,0.14920227212921602
2020-09-05,41689.42857142858,901863.8855066769,0.04847018601724842,0.046225854301735356,3.443434376732985,2.2956229178219916,5.165151565099481,0.9914469189520998,123443.8322526413,82295.88816842757,185165.748378962,1999330.8602668208,1332887.2401778805,2998996.290400232,0.006024336310688418,0.004016224207125622,0.009036504466032642,33134516.665909592,22089677.77727307,49701774.998864405,0.0998401394459097,0.06656009296393983,0.1497602091688646
2020-09-06,40780.28571428572,901720.7804621279,0.04740280260090874,0.04522495943077413,3.445483570653561,2.2969890471023744,5.16822535598034,1.0237395017930992,125861.4786478957,83907.65243193047,188792.21797184364,1976459.0937426223,1317639.395828414,2964688.6406139326,0.005955419646468603,0.003970279764312411,0.00893312946970292,33260378.144557502,22173585.429705,49890567.21683624,0.10021938226709756,0.06681292151139838,0.1503290734006463
2020-09-07,40333.14285714285,891989.3255669979,0.047444592492437536,0.045217068972775956,3.3928200527977825,2.2618800351985238,5.089230079196675,1.050571610909231,128099.80548976184,85399.87032650791,192149.70823464272,1956056.816504642,1304037.877669762,2934085.224756964,0.005893943988773263,0.003929295992515518,0.008840915983159912,33388477.950047255,22258985.300031513,50082716.9250709,0.10060536956161721,0.0670702463744115,0.15090805434242588
2020-09-08,37434.71428571429,853702.3543762498,0.04585932841809004,0.04384984309088106,3.531261380722514,2.3541742538150108,5.296892071083771,1.069333500382917,130505.72641240519,87003.81760827017,195758.58961860777,1939203.7381331213,1292802.4920887474,2908805.607199682,0.0058431626928916605,0.0038954417952611156,0.008764744039337507,33518983.676459655,22345989.117639784,50278475.5146895,0.1009986063199765,0.06733240421331771,0.15149790947996478
2020-09-09,36462.7142857143,848383.7363295612,0.045078090450415324,0.04297903498653359,3.4938703627178787,2.329246908478586,5.240805544076819,1.080986551521838,133331.57043866205,88887.71362577475,199997.35565799306,1926107.2846888592,1284071.5231259062,2889160.9270332884,0.005803700770108664,0.003869133846739118,0.008705551155163012,33652315.24689832,22434876.831265554,50478472.870347485,0.10140035784450785,0.06760023856300525,0.15210053676676177
