date,total_cases,total_tests,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-06-26,2452368,31247023,34989.99999999999,608555.6641089367,0.059180619162700426,0.057496794563950494,4.346482915444355,2.8976552769629054,6.519724373166538,1.1218075450360894,243713.5632023361,162475.7088015575,365570.3448035043,3044885.6390388357,2029923.7593592235,4567328.458558251,0.00917477716254896,0.00611651810836597,0.013762165743823442,18370413.19155638,12246942.127704259,27555619.787334584,0.05535329316002923,0.036902195440019506,0.0830299397400439
2020-06-27,2495261,31878332,36553.28571428572,619283.8815875897,0.06089907370803108,0.0590250881721289,4.40083053205592,2.9338870213706136,6.601245798083882,1.1223149289593184,250795.66274823976,167197.1084988265,376193.4941223598,3143597.8645756776,2095731.9097171184,4715396.796863517,0.009472214498423974,0.006314809665615979,0.014208321747635961,18621208.85430463,12414139.236203091,27931813.281456944,0.05610898470047583,0.03740598980031724,0.08416347705071374
2020-06-28,2536592,32485110,38336.571428571406,635588.9773535829,0.06274339262667636,0.06031660836566788,4.411013354430026,2.940675569620019,6.616520031645039,1.123556302127754,256558.68762870278,171039.12508580193,384838.0314430543,3239291.7363859876,2159527.8242573254,4858937.604578981,0.009760557002465692,0.006507038001643792,0.014640835503698537,18877767.541933324,12585178.36128889,28316651.312900007,0.05688204125075478,0.03792136083383654,0.08532306187613223
2020-06-29,2576357,33160537,40134.57142857143,666375.3528997524,0.06305014755882717,0.060228175087695894,4.422323093589824,2.9482153957265496,6.633484640384733,1.122744338896337,262509.0394814115,175006.02632094108,393763.5592221174,3332697.6473329114,2221798.4315552744,4999046.470999367,0.010042005477119547,0.006694670318079695,0.015063008215679317,19140276.581414744,12760184.387609832,28710414.872122113,0.05767302726005431,0.03844868484003622,0.08650954089008146
2020-06-30,2623987,33824217,42098.2857142857,670631.7462505228,0.06585985248312032,0.06277407228282236,4.416233300212437,2.94415553347496,6.624349950318657,1.1193070294997973,268546.55565070466,179031.03710046984,402819.833476057,3423756.1609037137,2282504.1072691423,5135634.24135557,0.010316380829695604,0.006877587219797066,0.015474571244543406,19408823.137065448,12939215.424710304,29113234.70559817,0.05848220536982497,0.03898813691321666,0.08772330805473745
2020-07-01,2674988,34492397,43811.428571428565,696950.5058374392,0.0661664556264249,0.06286160667719982,4.435356209309999,2.956904139539998,6.653034313964999,1.1119346027499595,273821.7053558803,182547.80357058693,410732.55803382077,3511662.015006307,2341108.010004206,5267493.022509463,0.010581256663564173,0.007054171109042778,0.015871884995346263,19682644.842421316,13121763.22828089,29523967.263632,0.05930727843552548,0.03953818562368369,0.0889609176532883
2020-07-02,2728496,35198282,45786.71428571427,708783.222831154,0.06829863816981542,0.06459903791574587,4.405400422001161,2.936933614667441,6.608100633001742,1.1015011876629248,277487.2406104079,184991.493740272,416230.86091561196,3594829.963863688,2396553.309242461,5392244.945795533,0.01083185635376259,0.007221237569175055,0.016247784530643884,19960132.08303173,13306754.72202116,29940198.124547604,0.06014339640508403,0.04009559760338938,0.09021509460762608
2020-07-03,2782184,35928804,47116.57142857143,705291.7654978555,0.07044669539220223,0.06680436910434152,4.4122939713113105,2.9415293142075414,6.61844095696697,1.0876538394210506,279805.23769585363,186536.82513056914,419707.8565437803,3672926.3911232096,2448617.594082142,5509389.586684814,0.011067174655412666,0.0073781164369417715,0.016600761983118998,20239937.320727594,13493291.547151733,30359905.981091388,0.06098649890846211,0.040657665938974755,0.09147974836269315
2020-07-04,2836328,36588057,48723.85714285715,706972.5909358925,0.07241760400023359,0.0689190185978163,4.375148943880263,2.9167659625868447,6.562723415820393,1.0714154865808088,281195.5397950925,187463.6931967284,421793.30969263887,3746229.766855158,2497486.511236772,5619344.650282736,0.011288050647923018,0.0075253670986153405,0.01693207597188453,20521132.860522684,13680755.240348456,30781699.290784027,0.061833790637138335,0.041222527091425556,0.09275068595570751
2020-07-05,2881495,37274962,49271.85714285714,715246.0172264155,0.07200702652190503,0.06888798533115052,4.4374590028684535,2.9583060019123035,6.656188504302683,1.0547402249763238,282875.2178441773,188583.47856278493,424312.82676626614,3815930.85257899,2543953.901719328,5723896.278868485,0.011498072305651273,0.007665381537100842,0.01724710845847691,20804008.07836685,13869338.718911244,31206012.11755029,0.06268614353185886,0.0417907623545726,0.09402921529778835
2020-07-06,2922989,37919980,49518.85714285713,709294.2272094423,0.07283037111695632,0.06981426782180065,4.510767129206992,3.0071780861379964,6.76615069381049,1.039013470789975,283598.0768982301,189065.3845988202,425397.11534734524,3880887.083410601,2587258.055607068,5821330.625115903,0.011693796879197898,0.0077958645861319256,0.01754069531879685,21087606.155265085,14058404.103510061,31631409.232897636,0.06354067452833008,0.04236044968555339,0.09531101179249513
2020-07-07,2974731,38603718,50106.28571428572,712651.5759666893,0.07338506676743035,0.0703096539796718,4.545750893535857,3.030500595690573,6.8186263403037914,1.0237756232100514,282784.1091824373,188522.73945495818,424176.1637736559,3940303.159517141,2626868.773011428,5910454.739275711,0.011872827989976376,0.007915218659984243,0.017809241984964565,21370390.264447525,14246926.84296502,32055585.39667129,0.0643927528965928,0.042928501931061874,0.0965891293448892
2020-07-08,3037467,39310777,51782.714285714304,718024.725086731,0.07522839626596495,0.0721182885164009,4.475788214297417,2.983858809531611,6.71368232144613,1.0097251711203015,281711.3322834049,187807.5548556034,422566.99842510745,3994243.7987430673,2662829.199162048,5991365.698114605,0.012035360644260086,0.00802357376284005,0.01805304096639013,21652101.59673093,14434734.39782063,32478152.395096395,0.06524159879895676,0.04349439919930454,0.09786239819843515
2020-07-09,3096428,40080137,52561.71428571428,724954.8085748686,0.07536725281680837,0.07250343561282283,4.510381202050958,3.006920801367305,6.76557180307644,0.9969973186593304,280166.4513661488,186777.63424409923,420249.67704922316,4042641.7878048867,2695094.5252032587,6063962.681707331,0.012181192316577945,0.008120794877718622,0.018271788474866917,21932268.048097085,14621512.032064727,32898402.072145626,0.06608578970279577,0.04405719313519719,0.09912868455419364
2020-07-10,3163252,40968545,54438.28571428573,749115.6213644377,0.07561261580704245,0.07267007143053825,4.476877991372543,2.9845853275816974,6.7153169870588165,0.9856143561307024,278333.41867771896,185555.61245181266,417500.12801657856,4083901.8384207455,2722601.225613832,6125852.757631119,0.012305516122129967,0.008203677414753304,0.01845827418319495,22210601.466774803,14807067.644516539,33315902.200162202,0.06692445735602973,0.044616304904019834,0.10038668603404459
2020-07-11,3225577,41726075,55607.00000000001,765477.8071355857,0.07575859018010447,0.07264351687487994,4.51014553470318,3.00676368980212,6.765218302054772,0.9755020487976159,275893.0154728667,183928.67698191112,413839.5232093001,4116081.290691276,2744054.1937941858,6174121.9360369155,0.01240247848420022,0.008268318989466806,0.018603717726300328,22486494.482247673,14990996.321498446,33729741.723371506,0.0677557716442295,0.04517051442948632,0.10163365746634423
2020-07-12,3286549,42549702,57864.857142857145,785531.1038508109,0.07679127312436254,0.07366335573371123,4.433756519873694,2.9558376799157977,6.650634779810544,0.9661920645553509,272677.7942288737,181785.19615258247,409016.6913433106,4137963.4221719117,2758642.2814479424,6206945.133257868,0.012468413203587509,0.008312275469058331,0.018702619805381262,22759172.276476547,15172781.517651035,34138758.4147148,0.06857739790406335,0.04571826526937558,0.10286609685609496
2020-07-13,3344151,43307351,60166.000000000015,800542.8985400844,0.07817579297954423,0.0751564970593358,4.363079471485747,2.9087196476571657,6.544619207228623,0.9573610622615829,269322.42372018896,179548.28248012607,403983.6355802836,4150727.158263398,2767151.438842266,6226090.7373950975,0.012506872590337397,0.008337915060224924,0.018760308885506092,23028494.70019673,15352329.800131159,34542742.05029508,0.0693889138410922,0.04625927589406148,0.10408337076163823
2020-07-14,3406885,44119894,61736.28571428573,817574.0822541333,0.07834304054112849,0.07551154941711537,4.349898160273726,2.8999321068491524,6.52484724041059,0.949603380276515,265682.55774364027,177121.70516242692,398523.83661546063,4153900.676525627,2769267.117683752,6230851.014788437,0.012516434960268117,0.00834428997351207,0.018774652440402176,23294177.257940363,15529451.505293582,34941265.88691056,0.07018946222032241,0.046792974813548285,0.10528419333048364
2020-07-15,3472504,44966847,62148.14285714288,836749.9006415452,0.07691506646841363,0.07427325991851715,4.405951533987136,2.937301022658091,6.608927300980708,0.9427519660395028,262090.52871773002,174727.01914515346,393135.79307659506,4147444.6495926525,2764963.0997284353,6221166.974388978,0.012496981813093711,0.008331321208729134,0.018745472719640565,23556267.78665809,15704178.524438737,35334401.67998715,0.07097918718291865,0.047319458121945795,0.106468780774378
2020-07-16,3542950,45867408,63788.85714285714,857104.3271797008,0.07715588228026646,0.07442367879853573,4.350089546031003,2.900059697354003,6.525134319046506,0.9363374410831221,257828.44967039677,171885.63311359775,386742.6745055951,4131451.393907169,2754300.9292714456,6197177.090860752,0.012448791314528945,0.008299194209685955,0.018673186971793414,23814096.236328498,15876064.157552334,35721144.354492754,0.07175606975005445,0.04783737983336964,0.10763410462508172
2020-07-17,3619168,46777623,65130.85714285716,860333.0474173826,0.0784833668957449,0.07570423725831786,4.296047218941593,2.8640314792943955,6.444070828412386,0.9296702426339803,253492.28997770607,168994.85998513745,380238.43496655923,4107456.4432744654,2738304.295516312,6161184.664911699,0.012376490298602813,0.008250993532401866,0.018564735447904216,24067588.5263062,16045059.01753747,36101382.7894593,0.07251988670368685,0.04834659113579125,0.10877983005553028
2020-07-18,3683592,47620727,65430.71428571428,871505.7491535598,0.07770009154060324,0.07507777699603603,4.297607673472807,2.8650717823152054,6.446411510209212,0.9230445715193171,249088.54035719184,166059.02690479453,373632.81053578766,4076739.745935805,2717826.4972905363,6115109.618903706,0.01228393547498696,0.008189290316657962,0.018425903212480436,24316677.066663392,16211118.044442272,36475015.599995084,0.07327043438344905,0.04884695625563273,0.10990565157517355
2020-07-19,3747309,48463052,65822.85714285713,875673.9072090209,0.07791860789569363,0.07516822940705187,4.297522625464975,2.8650150836433173,6.446283938197464,0.9161744919594988,244257.8369270532,162838.5579513689,366386.75539057987,4039802.0430677664,2693201.3620451777,6059703.064601646,0.012172635665113746,0.008115090443409152,0.018258953497670614,24560934.90359045,16373956.602393633,36841402.355385676,0.07400642630225207,0.04933761753483471,0.11100963945337812
2020-07-20,3804245,49221321,65727.71428571428,878309.5423271954,0.0777978244732388,0.07483433928266355,4.314741201336273,2.876494134224184,6.47211180200441,0.9100344960041709,238332.6234865678,158888.415657712,357498.9352298518,3995259.448710155,2663506.299140105,5992889.173065233,0.012038420976642924,0.008025613984428605,0.018057631464964377,24799267.52707701,16532845.01805135,37198901.29061552,0.07472456450850179,0.049816376339001225,0.1120868467627527
2020-07-21,3867869,50030634,65854.85714285713,879274.5682501738,0.0779909114594788,0.07489680643659867,4.294050909092423,2.862700606061615,6.441076363638634,0.9043053587543097,232541.36839324862,155027.57892883246,348812.0525898731,3944202.740205175,2629468.493470116,5916304.110307759,0.011884578113981489,0.00792305207598765,0.017826867170972226,25031808.895470265,16687872.596980186,37547713.3432054,0.07542525264231158,0.050283501761541075,0.11313787896346736
2020-07-22,3937213,50913763,66387.0,885765.2845768342,0.07814285589371028,0.07494874901505735,4.24347134654985,2.828980897699902,6.365207019824776,0.9002697137767981,226508.4850237205,151005.65668248033,339762.72753558075,3887927.1160464557,2591951.4106976385,5831890.674069687,0.01171500973849972,0.0078100064923331365,0.017572514607749574,25258317.38049398,16838878.253662653,37887476.07074097,0.0761077626350925,0.050738508423394994,0.11416164395263874
2020-07-23,4008438,51824658,66498.28571428574,887861.5006436367,0.07813806706114403,0.07489713842314279,4.213137953208333,2.808758635472223,6.3197069298125,0.8988267702573867,222073.22487343143,148048.81658228766,333109.83731014724,3828289.0086364825,2552192.672424324,5742433.512954727,0.011535309608265801,0.007690206405510524,0.017302964412398696,25480390.605367422,16986927.070244946,38220585.908051126,0.07677690840722258,0.051184605604815046,0.11516536261083385
2020-07-24,4083295,52827072,66303.85714285714,902166.363544935,0.07672219403783717,0.07349404702069087,4.197846560842254,2.7985643738948363,6.296769841263382,0.9011399211638046,217276.24318664783,144850.82879109855,325914.36477997183,3765398.8004569816,2510265.8669713223,5648098.200685473,0.011345810325154672,0.007563873550103104,0.017018715487731997,25697666.848554052,17131777.899036042,38546500.27283109,0.07743160002795038,0.051621066685300275,0.1161474000419256
2020-07-25,4147669,53707622,66296.71428571429,909337.6483352636,0.07624199201727647,0.07290659790352302,4.161488520892151,2.7743256805947674,6.2422327813382275,0.9060922191726909,213694.18712197102,142462.7914146474,320541.2806829566,3700759.568901234,2467173.045934157,5551139.353351854,0.011151040926304739,0.007434027284203148,0.016726561389457096,25911361.035676025,17274240.69045069,38867041.553514056,0.07807549828233443,0.05205033218822297,0.11711324742350168
2020-07-26,4207792,54600656,65783.28571428572,917067.6055263132,0.07502650871577898,0.07173220961886678,4.145092347821994,2.763394898547997,6.217638521732993,0.9145128140281994,211440.35456161838,140960.23637441234,317160.5318424276,3636306.907989986,2424204.6053266586,5454460.3619849775,0.010956833697694112,0.00730455579846273,0.016435250546541155,26122801.390237648,17415200.9268251,39184202.08535648,0.07871260534192356,0.05247507022794904,0.11806890801288537
2020-07-27,4262806,55423047,65508.71428571429,925798.2841859229,0.07394086742948656,0.07075916579745846,4.11124575801545,2.740830505343635,6.1668686370231764,0.9238468528024334,209643.6485855566,139762.43239037108,314465.4728783349,3573272.762346669,2382181.8415644476,5359909.143520004,0.010766900705632167,0.007177933803754767,0.01615035105844824,26332445.038823206,17554963.35921548,39498667.5582348,0.07934429860969548,0.05289619907313035,0.1190164479145432
2020-07-28,4321790,56276485,64845.85714285715,931970.2295143665,0.0726756049736057,0.0695793224818428,4.09714004023934,2.7314266934928946,6.145710060359014,0.933635823470767,207991.32390948496,138660.8826063233,311986.98586422735,3511941.6625359645,2341294.4416906442,5267912.493803946,0.010582099290865442,0.00705473286057695,0.015873148936298154,26540436.362732686,17693624.241821803,39810654.54409903,0.0799710131319576,0.05331400875463844,0.11995651969793641
2020-07-29,4385731,57182890,64074.0,934864.8938367653,0.07154393267196534,0.06853824592453657,4.090434945808441,2.7269566305389623,6.135652418712661,0.9410554258550334,206954.7387299739,137969.82581998262,310432.1080949609,3453213.843522298,2302142.5623482,5179820.765283448,0.010405142020029162,0.006936761346686096,0.015607713030043732,26747391.101462662,17831594.06764178,40121086.652194016,0.08059460424035156,0.05372973616023439,0.1208919063605274
2020-07-30,4454537,58073429,63728.42857142857,931481.1490734743,0.07138987810563067,0.06841623003838346,4.045736815578554,2.697157877052368,6.068605223367831,0.9441925348151491,204480.03439038558,136320.0229269238,306720.05158557853,3395603.349194954,2263735.566129971,5093405.023792431,0.010231551445427312,0.006821034296951529,0.015347327168140953,26951871.13585305,17967914.090568706,40427806.703779586,0.08121073862834596,0.05414049241889733,0.12181610794251897
2020-07-31,4522066,59069903,62681.57142857144,930662.8268232363,0.07028397853473849,0.06735153658444848,4.044127870447094,2.6960852469647305,6.066191805670644,0.94248898186479,202572.3812282104,135048.25415214032,303858.5718423159,3340347.280752768,2226898.187168513,5010520.921129152,0.010065055171039927,0.006710036780693274,0.015097582756559879,27154443.517081257,18102962.344720844,40731665.275621906,0.08182112492109435,0.05454741661406292,0.12273168738164159
2020-08-01,4582313,59894946,62092.000000000015,921784.5676092526,0.07024749310040983,0.06736064171809937,4.0116043992332635,2.6744029328221752,6.0174065988498935,0.9373086547674195,198859.33907446577,132572.89271631063,298289.0086116988,3285714.329849527,2190476.219899686,4928571.494774291,0.009900436459636392,0.006600290973090916,0.014850654689454573,27353302.85615573,18235535.237437163,41029954.284233615,0.08242032316332325,0.054946882108882183,0.12363048474498492
2020-08-02,4628824,60644860,60147.42857142854,901408.0776253981,0.06965880039786874,0.06672608118830754,4.060985527203094,2.707323684802064,6.091478290804643,0.926728991162305,193685.44341235707,129123.62894157144,290528.16511853563,3230311.2329046926,2153540.821936464,4845466.84935704,0.009733497162453324,0.006488998108302205,0.014600245743679973,27546988.29956808,18364658.866378736,41320482.449352145,0.08300393154590234,0.055335954363934944,0.12450589731885359
2020-08-03,4678172,61444180,59338.000000000015,897562.0544436328,0.06898469108720906,0.06611019227721425,4.0165260623305095,2.677684041553675,6.024789093495765,0.9140864867183848,189077.88068789954,126051.92045859974,283616.8210318495,3175131.276665539,2116754.184443693,4762696.914998309,0.00956723022755023,0.006378153485033476,0.014350845341325334,27736066.180255983,18490710.78683733,41604099.270383984,0.08357365652980227,0.0557157710198682,0.12536048479470344
2020-08-04,4729986,62217741,58313.71428571428,887738.0382104975,0.06870533772656823,0.06568797525367177,3.9877646492193466,2.658509766146232,5.981646973829022,0.9006760219688514,184098.82223090465,122732.54815393648,276148.23334635695,3120897.4754098766,2080598.3169399188,4681346.213114816,0.009403814224394279,0.006269209482929509,0.014105721336591407,27920165.00248689,18613443.334991265,41880247.50373035,0.08412837873289607,0.05608558582193073,0.12619256809934415
2020-08-05,4782450,63004753,56674.14285714285,870985.4593769339,0.06814296385881975,0.06506898851983721,3.99668126599947,2.66445417733298,5.995021898999205,0.888168053216402,177947.33642035798,118631.55761357209,266921.0046305371,3066303.4434369854,2044202.2956246578,4599455.165155479,0.009239312782588258,0.006159541855058826,0.01385896917388237,28098112.338907238,18732074.892604847,42147168.50836088,0.08466456542489978,0.056443043616599915,0.12699684813734974
2020-08-06,4836252,63838196,54530.714285714275,862431.7088574335,0.06621516533105326,0.06322902291934238,4.07244298524821,2.714961990165474,6.108664477872316,0.8786198068166975,172686.2807989859,115124.18719932396,259029.42119847905,3012481.239212251,2008320.8261415022,4518721.858818376,0.009077136993840074,0.006051424662560037,0.013615705490760098,28270798.61970622,18847199.079804156,42406197.92955936,0.08518489962893253,0.05678993308595504,0.12777734944339886
2020-08-07,4897090,64730616,53574.85714285714,847123.3218308095,0.06625031157735782,0.06324327965268474,4.055563650077155,2.703709100051437,6.083345475115734,0.873197261070578,167380.24221665534,111586.82814443692,251070.36332498305,2957788.2565554744,1971858.8377036506,4436682.384833214,0.008912337396181136,0.005941558264120745,0.013368506094271692,28438178.861922875,18958785.9079486,42657268.29288435,0.08568924580340365,0.057126163868935806,0.12853386870510558
2020-08-08,4950174,65471286,52551.57142857146,835080.9141996753,0.0659681798455618,0.06292991557463126,4.066371020178264,2.710914013452177,6.099556530267398,0.8713310837585909,162796.63627953702,108531.0908530247,244194.9544193056,2903308.6496483632,1935539.0997655762,4354962.974472546,0.008748180737268393,0.00583212049151225,0.013122271105902578,28600975.498202424,19067316.998801634,42901463.24730366,0.08617978076521879,0.057453187176812574,0.12926967114782825
2020-08-09,5000327,66249256,53071.85714285714,839282.7179898877,0.06628778551694062,0.06323477894310292,3.9840391112086007,2.656026074139069,5.976058666812902,0.8751999557586342,159131.54883555276,106087.69922370186,238697.3232533292,2848746.011361946,1899164.0075746318,4273119.01704292,0.00858377389017358,0.005722515926782375,0.012875660835260358,28760107.047037978,19173404.69802532,43140160.57055696,0.08665927217250802,0.05777284811500535,0.129988908258762
2020-08-10,5042070,67041691,51985.42857142857,838608.6984022497,0.06501068064002016,0.061990089860113846,4.032738679791854,2.6884924531945695,6.049108019687782,0.8829778022341982,155821.65988185242,103881.10658790171,233732.48982277885,2793127.3166821804,1862084.8777881204,4189690.9750232706,0.008416184959011036,0.005610789972674011,0.01262427743851654,28915928.70691983,19277285.804613225,43373893.06037975,0.0871287903009346,0.05808586020062308,0.1306931854514019
2020-08-11,5097498,67837573,52501.714285714275,840688.8182561777,0.0653955491907943,0.06245082977863013,3.9616101443392187,2.6410734295594795,5.942415216508826,0.8931188622827214,153218.21636400645,102145.47757600436,229827.32454600968,2736701.8844606294,1824467.9229737537,4105052.8266909444,0.008246165185428785,0.005497443456952511,0.012369247778143163,29069146.92328383,19379431.28218923,43603720.38492576,0.08759046379512424,0.058393642530082855,0.1313856956926864
2020-08-12,5153393,68385893,52991.85714285713,831479.639444781,0.06893390619831485,0.06373199610545166,3.9054064131411503,2.603604275427434,5.858109619711726,0.9061324732233521,151566.22308895618,101044.14872597088,227349.33463343448,2680276.7836401006,1786851.189093402,4020415.175460152,0.008076146410416228,0.005384097606944139,0.012114219615624328,29220713.146372795,19480475.4309152,43831069.7195592,0.08804715954237384,0.05869810636158257,0.13207073931356078
2020-08-13,5205014,69396207,52680.28571428573,854304.2797081869,0.06634783558362876,0.06166454618754837,3.8815285759723035,2.58768571731487,5.822292863958459,0.9203105731142166,150233.4551350094,100155.63675667299,225350.18270251417,2623555.500045136,1749037.0000300917,3935333.2500677044,0.007905235184495173,0.005270156789663436,0.011857852776742743,29370946.601507813,19580631.067671873,44056419.902261704,0.08849983942484677,0.05899989294989783,0.1327497591372701
2020-08-14,5262107,70366617,52145.28571428571,861803.5232917776,0.06476524755762107,0.06050716236934097,3.8847688425401365,2.5898458950267584,5.82715326381021,0.9336975508736376,148815.58956333247,99210.39304222168,223223.38434499878,2567891.0552180833,1711927.37014539,3851836.5828271247,0.00773750840007432,0.005158338933382868,0.011606262600111467,29519762.191071134,19679841.4607141,44279643.28660674,0.08894824702842027,0.05929883135228022,0.1334223705426305
2020-08-15,5317916,71230444,52534.57142857142,876710.6671142044,0.06385343135229142,0.05992235910793136,3.7853042989956562,2.5235361993304397,5.677956448493488,0.9465454457117752,148357.5451790571,98905.03011937144,222536.31776858564,2513676.2191689294,1675784.1461126208,3770514.3287533955,0.007574149542428644,0.00504943302828575,0.011361224313642952,29668119.736250192,19778746.49083347,44502179.6043753,0.089395274463523,0.05959684964234869,0.13409291169528453
2020-08-16,5360239,72083842,51415.99999999999,883650.8836673172,0.06168595338212511,0.05818587515763458,3.767026672871423,2.5113511152476167,5.650540009307135,0.9580260733061677,147645.3379366407,98430.22529109383,221468.00690496108,2462462.218031104,1641641.4786874044,3693693.327046657,0.007419832729337956,0.004946555152891958,0.01112974909400692,29815765.07418683,19877176.716124564,44723647.611280255,0.08984015589266117,0.059893437261774145,0.13476023383899177
2020-08-17,5397650,72816283,50797.14285714286,872534.8875456086,0.06157664472225917,0.05821789315500307,3.72221487377045,2.4814765825136345,5.583322310655679,0.9665223518779891,146923.82601030375,97949.21734020254,220385.73901545568,2415700.600629051,1610467.0670860359,3623550.9009435773,0.007278931733279648,0.004852621155519753,0.010918397599919458,29962688.900197133,19975125.93346476,44944033.350295715,0.09028286327918199,0.060188575519454675,0.13542429491877303
2020-08-18,5438142,73538186,48663.4285714286,858556.1380862518,0.059755678906812326,0.05668054354593619,3.7831042249865896,2.522069483324394,5.674656337479884,0.9731736403222545,146807.93139023503,97871.95426015674,220211.8970853526,2373430.651331387,1582287.1008875933,3560145.9769970803,0.007151564924981148,0.00476770994998742,0.01072734738747171,30109496.831587374,20072997.88772492,45164245.24738106,0.09072522145478343,0.06048348096985563,0.13608783218217513
2020-08-19,5483025,74323189,47090.28571428572,868680.490468578,0.05551887593274783,0.0542089827398847,3.778854464804709,2.5192363098698083,5.668281697207067,0.9754621784321555,146715.02602876865,97810.01735251248,220072.5390431531,2336046.8551292503,1557364.5700861684,3504070.282693878,0.007038920957257943,0.004692613971505283,0.010558381435886902,30256211.85761614,20170807.90507743,45384317.7864242,0.091167299690154,0.060778199793436016,0.13675094953523095
2020-08-20,5526748,75135533,45962.0,844636.3162078738,0.05605780190914404,0.05441631992139949,3.75715331793625,2.504768878624167,5.635729976904378,0.973400883078137,145732.05252919684,97154.70168613121,218598.07879379534,2303831.5712380894,1535887.7141587278,3455747.3568571345,0.006941850628198569,0.004627900418799035,0.010412775942297843,30401943.910145335,20267962.606763568,45602915.865218,0.09160641605309836,0.061070944035398936,0.13740962407964752
2020-08-21,5572943,76004425,44405.142857142855,834903.8813592436,0.055134193998802386,0.05318593415190526,3.769388666424055,2.512925777616037,5.654082999636083,0.9671955213870566,144948.21291932635,96632.14194621758,217422.31937898957,2276093.5033584293,1517395.6689056212,3414140.2550376444,0.006858270940195618,0.004572180626797068,0.010287406410293416,30546892.12306466,20364594.748709783,45820338.184597015,0.09204317056912815,0.06136211371275214,0.13806475585369232
2020-08-22,5618666,76889503,42964.28571428571,842362.9131715551,0.0531448779735288,0.0510044839848447,3.7891153913774205,2.5260769275849473,5.683673087066133,0.9563607784411684,142239.61766198682,94826.41177465794,213359.42649298033,2250952.878803762,1500635.2525358426,3376429.318205643,0.006782517806790843,0.004521678537860551,0.010173776710186254,30689131.740726653,20459421.160484437,46033697.61108998,0.09247176361019453,0.061647842406796355,0.1387076454152918
2020-08-23,5655990,77598287,42250.14285714286,829067.9085233939,0.05363205182026477,0.05096101588637318,3.766414456244845,2.510942970829897,5.649621684367269,0.9404011060679279,139349.90736484082,92899.93824322723,209024.8610472614,2227506.1498890663,1485004.0999260447,3341259.224833598,0.006711868679537927,0.004474579119691941,0.010067803019306881,30828481.648091484,20552321.098727662,46242722.472137235,0.09289164944475668,0.061927766296504476,0.13933747416713504
2020-08-24,5690240,78320445,41798.57142857143,830607.0276600692,0.053157955743308435,0.050322920510705985,3.727918312905318,2.485278875270214,5.591877469357982,0.9235656188208505,135848.28005864736,90565.52003909832,203772.4200879712,2204222.881112159,1469481.920741441,3306334.3216682402,0.006641712086493838,0.004427808057662548,0.009962568129740746,30964329.928150143,20642886.618766766,46446494.89222521,0.09330098425900185,0.062200656172667915,0.13995147638850278
2020-08-25,5726828,79033053,41240.85714285715,832794.797536222,0.05253739535461004,0.049521031189034774,3.715204459336597,2.476802972891066,5.572806689004896,0.90609879509831,131356.38148845974,87570.92099230654,197034.5722326897,2179757.6027187677,1453171.735145846,3269636.404078151,0.006567993890118503,0.004378662593412324,0.009851990835177744,31095686.309638597,20730457.539759073,46643529.464457914,0.09369678419105308,0.062464522794035415,0.14054517628657967
2020-08-26,5770456,79769800,41061.57142857145,824656.9647368393,0.05277244877594528,0.049792305388065,3.69119392696923,2.4607959513128224,5.53679089045385,0.8929712900925147,126708.95629943647,84472.63753295771,190063.43444915474,2153248.342654197,1435498.8951027994,3229872.513981296,0.006488116816668458,0.004325411211112295,0.009732175225002679,31222395.265938032,20814930.177292038,46833592.898907065,0.0940785806117927,0.06271905374119519,0.1411178709176891
2020-08-27,5814370,80631284,41088.85714285714,830085.7306515235,0.052335340520340154,0.049499534356056245,3.6563064923582544,2.437537661572171,5.4844597385373834,0.8874707367605786,122959.6814694198,81973.12097961323,184439.52220412972,2124641.8010346605,1416427.8673564417,3186962.70155199,0.006401920264198503,0.004267946842798989,0.009602880396297744,31345354.94740746,20896903.29827164,47018032.42111119,0.09444907980657234,0.06296605320438156,0.1416736197098585
2020-08-28,5860495,81537724,41078.85714285714,834047.354923478,0.05196755136492715,0.04925242781523602,3.6226808610036705,2.4151205740024477,5.434021291505507,0.8918574726847014,119766.31802735795,79844.21201823872,179649.4770410371,2094174.6639270093,1396116.4426180075,3141261.9958905126,0.006310117409549496,0.004206744939699652,0.009465176114324235,31465121.265434816,20976747.510289874,47197681.898152225,0.09480995683439623,0.06320663788959748,0.14221493525159434
2020-08-29,5904462,82427929,40828.00000000001,833403.4817880658,0.05160238667087005,0.048989476156739355,3.63372061279164,2.4224804085277607,5.45058091918746,0.9064190714043289,119033.73814389305,79355.8254292621,178550.60721583973,2064392.8125075693,1376261.8750050473,3096589.2187613538,0.006220379441476662,0.004146919627651096,0.009330569162214983,31584155.0035787,21056103.33571915,47376232.50536806,0.09516862646989692,0.06344575097993133,0.1427529397048454
