date,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-11-08,9876247,229746,156768229,107672,1004,1.48243e+06,0.079721,0.072632,3.42506,2.28337,5.13759,1.07534,562895,375264,844343,7.32115e+06,4.88077e+06,1.09817e+07,0.0220599,0.0147066,0.0330899,4.87533e+07,3.25022e+07,7.313e+07,0.146902,0.0979349,0.220354
2020-11-09,9995679,230335,158280836,113013,1016.86,1.51334e+06,0.0820268,0.0746776,3.43764,2.29176,5.15647,1.06492,564831,376554,847246,7.5172e+06,5.01147e+06,1.12758e+07,0.0226506,0.0151004,0.033976,4.93182e+07,3.28788e+07,7.39773e+07,0.148604,0.0990696,0.222907
2020-11-10,10126861,231695,159526899,119373,994.714,1.53254e+06,0.0855573,0.0778919,3.43194,2.28796,5.14791,1.05516,565778,377185,848667,7.69448e+06,5.12965e+06,1.15417e+07,0.0231848,0.0154565,0.0347772,4.9884e+07,3.3256e+07,7.48259e+07,0.150309,0.100206,0.225464
2020-11-11,10271662,233238,160939758,125301,1054.29,1.56151e+06,0.0880493,0.0802432,3.43484,2.28989,5.15226,,,,,,,,,,,,,,,,
2020-11-12,10423665,234379,162412090,130381,1055.71,1.54981e+06,0.0924751,0.0841269,3.45295,2.30197,5.17942,,,,,,,,,,,,,,,,
2020-11-13,10595771,235654,164107669,137003,1071,1.56924e+06,0.0958677,0.0873051,3.42917,2.28612,5.14376,,,,,,,,,,,,,,,,
2020-11-14,10759311,236966,165768958,141906,1100.71,1.58456e+06,0.0968863,0.0895558,3.43129,2.28753,5.14694,,,,,,,,,,,,,,,,
2020-11-15,10903745,237643,167383942,146785,1128.14,1.63739e+06,0.0967903,0.0896457,3.42497,2.28331,5.13745,,,,,,,,,,,,,,,,
2020-11-16,11052613,238280,168862122,150991,1135,1.63151e+06,0.0998871,0.0925466,3.42698,2.28465,5.14047,,,,,,,,,,,,,,,,
2020-11-17,11209335,239835,170365436,154639,1162.86,1.6698e+06,0.0998727,0.0926096,3.42588,2.28392,5.13883,,,,,,,,,,,,,,,,
2020-11-18,11373310,241704,171900009,157378,1209.43,1.69203e+06,0.100513,0.0930113,3.43255,2.28837,5.14883,,,,,,,,,,,,,,,,
2020-11-19,11556142,243675,173717534,161782,1328,1.74419e+06,0.100171,0.0927552,3.39327,2.26218,5.08991,,,,,,,,,,,,,,,,
2020-11-20,11748947,245537,175635010,164739,1411.86,1.79004e+06,0.100038,0.0920309,3.36899,2.24599,5.05348,,,,,,,,,,,,,,,,
2020-11-21,11928661,247049,177638732,167050,1440.43,1.84549e+06,0.0985149,0.0905179,3.35134,2.23423,5.02701,,,,,,,,,,,,,,,,
2020-11-22,12079497,247941,179383234,167965,1471.14,1.87095e+06,0.0979851,0.0897751,3.35127,2.23418,5.02691,,,,,,,,,,,,,,,,
2020-11-23,12230472,248897,181140541,168266,1516.71,1.91694e+06,0.0959292,0.087778,3.35678,2.23785,5.03517,,,,,,,,,,,,,,,,
2020-11-24,12397144,250925,182926248,169687,1584.29,1.95788e+06,0.0945647,0.0866689,3.33424,2.22283,5.00137,,,,,,,,,,,,,,,,
