date,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-06-30,42098.2857142857,667798.6094869674,0.06585985248312032,0.06304039139378784,4.421575181301847,2.947716787534566,6.632362771952772,1.1188704048904718,268626.50104622403,179084.3340308161,402939.75156933605,3426705.005681239,2284470.0037874924,5140057.508521858,0.010325266218812969,0.006883510812541979,0.015487899328219456,19268582.646265827,12845721.764177226,28902873.96939876,0.05805963605038768,0.03870642403359181,0.08708945407558158
2020-07-01,43811.428571428565,693754.2727017925,0.0661664556264249,0.06315121981275455,4.441107748408579,2.9607384989390515,6.661661622612867,1.1116039860343052,273900.06254445954,182600.0416963064,410850.09381668945,3514464.3329360574,2342976.2219573734,5271696.499404088,0.010589700541460417,0.007059800360973611,0.015884550812190628,19542482.70881029,13028321.805873528,29313724.063215435,0.0588849452201097,0.03925663014673981,0.08832741783016457
2020-07-02,45786.71428571427,705216.8770399286,0.06829863816981542,0.06492572111702578,4.411086018783053,2.940724012522036,6.6166290281745805,1.1012944077989446,277576.5892647456,185051.05950983043,416364.8838971183,3597469.647303384,2398313.0982022574,5396204.470955075,0.010839810185272174,0.007226540123514781,0.016259715277908263,19820059.29807504,13213372.865383362,29730088.94711255,0.05972133241291356,0.03981422160860905,0.08958199861937031
2020-07-03,47116.57142857143,701893.0743015016,0.07044669539220223,0.0671278477501151,4.41790542094287,2.9452702806285807,6.626858131414311,1.087577168574774,279911.4777671408,186607.65184476055,419867.21665071097,3675411.989838796,2450274.6598925316,5513117.984758192,0.01107466420248748,0.007383109468324985,0.016611996303731225,20099970.77584218,13399980.51722812,30149956.163763262,0.06056475503635368,0.04037650335756912,0.0908471325545305
2020-07-04,48723.85714285715,703910.056240762,0.07241760400023359,0.06921886782391964,4.380645655332082,2.9204304368880556,6.570968482998121,1.0714615206892033,281322.02574447717,187548.01716298485,421983.03861671593,3748577.4592527463,2499051.63950183,5622866.188879118,0.011295124658952499,0.0075300831059683295,0.01694268698842875,20381292.801586658,13587528.534391103,30571939.202379987,0.061412427889491514,0.04094161859299433,0.09211864183423726
2020-07-05,49271.85714285714,712767.734890586,0.07200702652190503,0.0691275077854368,4.442738514647457,2.9618256764316397,6.66410777197119,1.05488861707014,283024.17990392086,188682.78660261398,424536.26985588146,3818159.686052788,2545439.7907018587,5727239.529079181,0.011504788173791714,0.007669858782527807,0.01725718226068757,20664316.981490567,13776211.320993721,30996475.47223586,0.06226522963315609,0.041510153088770756,0.09339784444973415
2020-07-06,49518.85714285713,707022.3627534251,0.07283037111695632,0.07003860097156063,4.515681735566591,3.010454490377728,6.773522603349885,1.0392319497826246,283766.98050077405,189177.9870005161,425650.47075116105,3883024.6891367845,2588683.126091189,5824537.033705175,0.011700237862053755,0.0078001585747025015,0.017550356793080632,20948083.961991344,13965389.30799424,31422125.94298702,0.06312026956595496,0.04208017971063667,0.09468040434893245
2020-07-07,50106.28571428572,710506.6343516018,0.07338506676743035,0.07052191111489338,4.550210741658043,3.0334738277720295,6.82531611248707,1.0240304517146102,282967.0768144635,188644.71787630898,424450.61522169516,3942380.367185116,2628253.5781234093,5913570.550777671,0.011879086982836285,0.007919391321890854,0.017818630474254426,21231051.038805813,14154034.025870545,31846576.558208715,0.06397289924794529,0.0426485994986302,0.09595934887191793
2020-07-08,51782.714285714304,716106.076830999,0.07522839626596495,0.0723115135607696,4.479681413300995,2.986454275533996,6.7195221199514945,1.0099841959656255,281905.3920729035,187936.9280486024,422858.08810935525,3996291.599776288,2664194.3998508607,5994437.399664432,0.012041531029745877,0.008027687353163915,0.01806229654461881,21512956.430878717,14341970.953919152,32269434.64631808,0.06482232988666259,0.04321488659110841,0.0972334948299939
2020-07-09,52561.71428571428,723233.5073358414,0.07536725281680837,0.07267599434010553,4.513827138204834,3.009218092136556,6.77074070730725,0.9972331591626693,280367.3394188461,186911.55961256413,420551.00912826933,4044688.8764791447,2696459.2509860974,6067033.314718715,0.01218736055560061,0.008124907037067072,0.018281040833400913,21793323.77029756,14528882.513531717,32689985.65544633,0.06566712610161554,0.04377808406774372,0.09850068915242328
2020-07-10,54438.28571428573,747643.6811692364,0.07561261580704245,0.07281314225668296,4.479775314190829,2.986516876127219,6.719662971286242,0.9858086120243794,278538.03514407296,185692.02342938204,417807.0527161095,4085972.4192497907,2723981.6128331954,6128958.628874686,0.012311755147156045,0.008207836764770698,0.01846763272073407,22071861.80544164,14714574.536961094,33107792.708162453,0.06650641030033108,0.04433760686688739,0.09975961545049661
2020-07-11,55607.00000000001,764335.8079535841,0.07575859018010447,0.07275205403352875,4.512513336249558,3.0083422241663724,6.768770004374338,0.9756499316069943,276096.56558391324,184064.37705594214,414144.8483758699,4118197.69634398,2745465.130895988,6177296.544515971,0.012408855587497674,0.008272570391665117,0.018613283381246515,22347958.371025544,14898638.914017038,33521937.556538325,0.06733833792089584,0.04489222528059726,0.1010075068813438
2020-07-12,57864.857142857145,784786.0903981988,0.07679127312436254,0.07373328586073262,4.435640715263221,2.957093810175482,6.653461072894832,0.966293302633396,272876.50780523574,181917.6718701572,409314.7617078538,4140146.8750603865,2760097.9167069253,6210220.312590579,0.012474992332024986,0.008316661554683325,0.018712488498037482,22620834.878830776,15080556.585887194,33931252.31824617,0.06816056293976318,0.04544037529317548,0.10224084440964479
2020-07-13,60166.000000000015,799973.2164896737,0.07817579297954423,0.07521001798536671,4.364598363252713,2.9097322421684764,6.546897544879072,0.9574193452461811,269516.20224606554,179677.46816404376,404274.3033690984,4152995.3609807063,2768663.5739871375,6229493.0414710585,0.01251370708494828,0.00834247138996552,0.01877056062742242,22890351.08107685,15260234.054051235,34335526.621615276,0.06897266276564851,0.04598177517709901,0.10345899414847277
2020-07-14,61736.28571428573,817142.3393258564,0.07834304054112849,0.07555144647775595,4.351193110149548,2.9007954067663664,6.526789665224322,0.9496247502714457,265874.8874313294,177249.9249542196,398812.3311469944,4156269.823288572,2770846.548859049,6234404.734932858,0.01252357361708225,0.008349049078054834,0.018785360425623378,23156225.96850818,15437483.979005454,34734338.95276228,0.06977379066813034,0.046515860445420235,0.10466068600219557
2020-07-15,62148.14285714288,836329.4227663283,0.07691506646841363,0.07431060197735882,4.407212347021555,2.9381415646810374,6.610818520532335,0.9427440828194705,262278.9265544181,174852.61770294546,393418.3898316271,4149922.248796766,2766614.832531179,6224883.373195149,0.012504447256230357,0.008336298170820239,0.018756670884345537,23418504.895062592,15612336.596708402,35127757.34259389,0.07056408330661804,0.047042722204412045,0.10584612495992707
2020-07-16,63788.85714285714,856517.0877103938,0.07715588228026646,0.07447470465927876,4.3514902397938275,2.900993493195885,6.5272353596907395,0.9363066797241163,258009.12812517502,172006.0854167833,387013.6921877626,4134031.3143774825,2756020.8762516542,6201046.971566224,0.01245656506967716,0.008304376713118107,0.01868484760451574,23676514.023187764,15784342.682125185,35514771.03478165,0.07134151028978684,0.047561006859857924,0.10701226543468029
2020-07-17,65130.85714285716,859467.7164231754,0.0784833668957449,0.07578045794891583,4.297678397709194,2.86511893180613,6.446517596563788,0.9296222547972652,253662.4782364306,169108.3188242871,380493.71735464595,4110117.2033491665,2740078.1355661126,6165175.805023748,0.012384507637728907,0.008256338425152606,0.018576761456593364,23930176.5014242,15953451.000949474,35895264.7521363,0.07210584005064245,0.04807056003376166,0.10815876007596367
2020-07-18,65430.71428571428,870358.272812439,0.07770009154060324,0.07517675919168808,4.299540801526894,2.8663605343512635,6.449311202290343,0.9229802170749208,249249.83605566036,166166.55737044028,373874.75408349046,4079455.561637687,2719637.0410917914,6119183.342456527,0.012292118706422592,0.008194745804281728,0.018438178059633888,24179426.337479867,16119617.558319911,36269139.5062198,0.07285687374277629,0.048571249161850856,0.10928531061416441
2020-07-19,65822.85714285713,874069.3680937529,0.07791860789569363,0.07530621658371278,4.299785700424183,2.8665238002827897,6.449678550636277,0.9160955035861422,244413.01690030628,162942.0112668709,366619.5253504594,4042546.552793517,2695031.035195678,6063819.829190271,0.012180905356701284,0.008120603571134189,0.018271358035051925,24423839.354380164,16282559.569586784,36635759.03157025,0.07359333324619277,0.04906222216412853,0.11038999986928916
2020-07-20,65727.71428571428,876455.1916729432,0.0777978244732388,0.07499266923190426,4.317310948426666,2.878207298951112,6.475966422639999,0.9099408184644714,238479.99488455054,158986.66325636717,357719.992326826,3998002.3677741443,2665334.911849431,5997003.551661217,0.012046685875286185,0.008031123916857457,0.018070028812929278,24662319.349264715,16441546.232843148,36993479.023897074,0.07431191550844228,0.0495412770056282,0.11146787326266343
2020-07-21,65854.85714285713,877182.6482246297,0.0779909114594788,0.07507542160819507,4.296829255898784,2.8645528372658555,6.445243883848174,0.904198238331402,232676.44861737388,155117.63241158263,349014.67292606086,3946911.8358907453,2631274.557260497,5920367.753836117,0.011892741096823416,0.007928494064548944,0.017839111645235124,24894995.797882088,16596663.865254736,37342493.69682312,0.07501301066277836,0.05000867377518561,0.11251951599416751
2020-07-22,66387.0,883518.0818448038,0.07814285589371028,0.07513937899423925,4.246394506046418,2.8309296706976124,6.369591759069626,0.9001503536989113,226630.6768338979,151087.1178892653,339946.01525084686,3890575.4359101783,2593716.9572734535,5835863.1538652675,0.01172298959307726,0.007815326395384839,0.017584484389615893,25121626.474715993,16747750.983143996,37682439.712074,0.07569588884102256,0.05046392589401504,0.11354383326153385
2020-07-23,66498.28571428574,885589.1483081768,0.07813806706114403,0.07508931860933887,4.21615890405751,2.8107726027050073,6.3242383560862665,0.8986978389015104,222182.78221905595,148121.85481270403,333274.17332858406,3830852.8260563314,2553901.884037555,5746279.239084498,0.011543034842084422,0.007695356561389614,0.017314552263126635,25343809.25693504,16895872.837956697,38015713.88540257,0.07636536472874698,0.050910243152498,0.1145480470931205
2020-07-24,66303.85714285714,899933.9850233998,0.07672219403783717,0.073676356539789,4.200932602517222,2.8006217350114824,6.301398903775834,0.9010059260567865,217378.25526994397,144918.8368466293,326067.382904916,3767863.7419074294,2511909.1612716205,5651795.612861144,0.011353237628248289,0.0075688250854988575,0.017029856442372433,25561187.512204986,17040791.67480333,38341781.2683075,0.07702036372986383,0.051346909153242574,0.1155305455947958
2020-07-25,66296.71428571429,906890.0198355814,0.07624199201727647,0.07310336737163989,4.164558810471953,2.776372540314635,6.24683821570793,0.9059621768741346,213790.0307430416,142526.6871620278,320685.0461145625,3703115.7375063985,2468743.825004266,5554673.606259598,0.011158140477641765,0.007438760318427841,0.016737210716462645,25774977.54294803,17183318.361965355,38662466.31442205,0.07766455077797282,0.05177636718531522,0.11649682616695925
2020-07-26,65783.28571428572,914485.8603400919,0.07502650871577898,0.0719347215383093,4.148113078303976,2.765408718869318,6.222169617455967,0.9143942933700241,211528.65031649778,141019.10021099856,317292.9754747467,3638547.8222389827,2425698.5481593222,5457821.733358472,0.010963585967339737,0.007309057311559823,0.016445378951009604,25986506.193264525,17324337.462176353,38979759.28989681,0.07830192388823558,0.05220128259215706,0.11745288583235344
2020-07-27,65508.71428571429,923229.6988667846,0.07394086742948656,0.07095603008235411,4.114203815244774,2.742802543496517,6.171305722867162,0.9237500853785742,209728.01573926155,139818.67715950767,314592.02360889234,3575399.330173009,2383599.5534486733,5363098.995259512,0.010773308429350103,0.0071822056195667335,0.016159962644025153,26196234.209003787,17464156.139335863,39294351.313505694,0.07893387136911328,0.0526225809127422,0.11840080705366997
2020-07-28,64845.85714285715,929508.4638283305,0.0726756049736057,0.06976360051180065,4.100105992054357,2.7334039947029045,6.150158988081539,0.9335695955319999,208076.07505177538,138717.38336785024,312114.11257766304,3513959.202978718,2342639.46865248,5270938.804468076,0.010588178495858013,0.00705878566390534,0.015882267743787017,26404310.28405557,17602873.522703715,39606465.42608336,0.07956084126150653,0.05304056084100436,0.11934126189225983
2020-07-29,64074.0,932590.4363544058,0.07154393267196534,0.0687054011088426,4.093375262265788,2.728916841510526,6.140062893398681,0.9410249965299787,207043.83059885193,138029.22039923465,310565.745898278,3455128.14614624,2303418.7640974945,5182692.2192193605,0.010410910151275581,0.006940606767517052,0.01561636522691337,26611354.114654414,17740902.743102957,39917031.171981625,0.08018470081940592,0.053456467212937314,0.12027705122910888
2020-07-30,63728.42857142857,929225.9127478445,0.07138987810563067,0.06858227659942795,4.048571946756718,2.699047964504478,6.072857920135077,0.944199689318072,204574.92687092727,136383.28458061832,306862.3903063912,3397424.14646275,2264949.4309751675,5096136.219694124,0.010237037828553161,0.0068246918857021045,0.01535555674282974,26815929.04152534,17877286.02768357,40223893.562288016,0.0808011211351712,0.05386741409011416,0.1212016817027568
2020-07-31,62681.57142857144,928195.1386087014,0.07028397853473849,0.06753059655378789,4.046842994762675,2.697895329841784,6.070264492144013,0.9425290364545925,202671.01457943016,135114.0097196201,304006.52186914533,3342086.0329170064,2228057.355278004,5013129.049375507,0.010070294337806393,0.006713529558537592,0.015105441506709586,27018600.056104764,18012400.037403185,40527900.08415716,0.08141180462759323,0.05427453641839551,0.12211770694138989
2020-08-01,62092.000000000015,919468.7215993038,0.07024749310040983,0.06753030151150606,4.014202088121824,2.67613472541455,6.021303132182735,0.9373709935834796,198960.00490952955,132640.00327301974,298440.0073642944,3287383.5595901036,2191589.039726737,4931075.339385156,0.009905466143085415,0.006603644095390274,0.014858199214628123,27217560.06101431,18145040.040676214,40826340.09152145,0.08201130619372789,0.05467420412915195,0.12301695929059178
2020-08-02,60147.42857142854,899183.092993523,0.06965880039786874,0.06689119161614597,4.063565520678107,2.709043680452072,6.09534828101716,0.9268042732945385,193788.23065675705,129192.15377117143,290682.34598513565,3231921.954191201,2154614.6361274687,4847882.9312868,0.009738350549616762,0.0064922336997445046,0.014607525824425144,27411348.291671064,18274232.194447383,41117022.437506594,0.08259522429239304,0.055063482861595375,0.12389283643858955
2020-08-03,59338.000000000015,895530.2626661073,0.06898469108720906,0.06626018402029571,4.019009654598242,2.679339769732164,6.028514481897366,0.9141642296651563,189180.7150382572,126120.47669217152,283771.07255738595,3176689.652329151,2117793.1015527677,4765034.47849373,0.009571925888124746,0.006381283925416494,0.014357888832187122,27600529.006709322,18400352.671139546,41400793.510063976,0.08316525913431753,0.05544350608954502,0.12474788870147628
2020-08-04,58313.71428571428,885718.0173553004,0.06870533772656823,0.0658377871321117,3.990081089284602,2.6600540595230684,5.985121633926903,0.9007456135378418,184199.72428161767,122799.81618774513,276299.5864224264,3122409.3817262184,2081606.254484147,4683614.072589328,0.009408369864634166,0.006272246576422773,0.014112554796951251,27784728.73099093,18523152.487327304,41677093.09648641,0.08372028537307644,0.05581352358205101,0.1255804280596147
2020-08-05,56674.14285714285,868773.6975271262,0.06814296385881975,0.06523464397973822,3.9988373076088757,2.665891538405918,5.998255961413314,0.8882234012793092,178044.814432954,118696.54295530276,267067.22164943116,3067777.7475417987,2045185.1650278668,4601666.621312698,0.009243755120736536,0.006162503413824354,0.013865632681104807,27962773.545423884,18641849.0302826,41944160.318135835,0.0842567657835149,0.05617117718900997,0.12638514867527237
2020-08-06,54530.714285714275,860408.2634983986,0.06621516533105326,0.06337772032080881,4.074452079518468,2.716301386345646,6.1116781192777045,0.8786591408382555,172780.08542441664,115186.7236162778,259170.12813662508,3013927.1561323176,2009284.7707548796,4520890.734198477,0.009081493796396807,0.006054329197597868,0.013622240694595217,28135553.6308483,18757035.75389888,42203330.44627247,0.08477738263741932,0.05651825509161293,0.12716607395612906
2020-08-07,53574.85714285714,845406.8298020015,0.06625031157735782,0.06337168716203137,4.05746775376938,2.70497850251292,6.086201630654071,0.8732239818375198,167470.87524388137,111647.25016258759,251206.31286582205,2959215.2491571424,1972810.1661047628,4438822.873735715,0.008916637176430682,0.005944424784287119,0.013374955764646028,28303024.506092187,18868683.00406146,42454536.7591383,0.08528200190517768,0.05685466793678513,0.1279230028577666
2020-08-08,52551.57142857146,833519.4700141248,0.0659681798455618,0.06304780310372464,4.0681948214170305,2.7121298809446888,6.102292232125548,0.8713507756219349,162884.9314286107,108589.95428574047,244327.3971429161,2904721.9253158094,1936481.2835438726,4357082.887973714,0.0087524391859772,0.005834959457318129,0.013128658778965801,28465909.43752079,18977272.958347205,42698864.1562812,0.08577280291584101,0.05718186861056071,0.12865920437376158
2020-08-09,53071.85714285714,837873.8546508318,0.06628778551694062,0.06334110659769165,3.985702813208735,2.657135208805824,5.978554219813104,0.8752166302392317,159219.24506379422,106146.16337586284,238828.86759569144,2850151.1396365627,1900100.7597577095,4275226.709454843,0.008588007789351626,0.005725338526234412,0.01288201168402744,28625128.682584587,19083419.121723063,42937693.023876905,0.08625255856732443,0.05750170571154964,0.12937883785098672
2020-08-10,51985.42857142857,836855.4323803919,0.06501068064002016,0.062119963090349686,4.034361579824101,2.6895743865494004,6.051542369736152,0.8829959961856856,155909.7331582181,103939.82210547882,233864.59973732734,2794532.2224782826,1863021.4816521888,4191798.333717424,0.008420418187822102,0.00561361212521473,0.012630627281733154,28781038.41574281,19187358.94382855,43171557.623614214,0.0867223420760577,0.05781489471737182,0.13008351311408653
2020-08-11,52501.714285714275,838861.4313021342,0.0653955491907943,0.06258687350092824,3.963224399101058,2.642149599400705,5.944836598651586,0.8931422911581188,153306.00842104713,102204.00561403143,229959.01263157063,2738110.2151600686,1825406.8101067122,4107165.3227401017,0.00825040873407732,0.005500272489384874,0.012375613101115982,28934344.424163856,19289562.949442584,43401516.636245795,0.08718428010319061,0.05812285340212711,0.13077642015478594
2020-08-12,52991.85714285713,829685.9452807766,0.06893390619831485,0.06386977800970703,3.9070876501024787,2.60472510006832,5.8606314751537205,0.906162495469541,151653.70879416706,101102.4725294448,227480.5631912508,2681687.84890246,1787791.8992683075,4022531.7733536894,0.008080398198784875,0.005386932132523244,0.012120597298177313,29085998.13295801,19390665.421972025,43628997.19943706,0.08764123946029134,0.05842749297352762,0.13146185919043715
2020-08-13,52680.28571428573,852333.1041975907,0.06634783558362876,0.06180715667952422,3.8833298661372115,2.58888657742481,5.824994799205823,0.9203459402798655,150321.8987049151,100214.59913661008,225482.8480573726,2624965.917008523,1749977.2780056829,3937448.8755127843,0.007909485019424737,0.005272990012949819,0.011864227529137107,29236320.03166294,19490880.02110863,43854480.04749442,0.08809418583883066,0.05872945722588711,0.13214127875824602
2020-08-14,52145.28571428571,859715.9869964945,0.06476524755762107,0.06065408402658718,3.886660352958934,2.5911069019726227,5.829990529438403,0.933736440474911,148904.91886325533,99269.94590883689,223357.378294883,2569295.909000851,1712863.9393339017,3853943.8635012764,0.007741741472160042,0.00516116098144002,0.011612612208240062,29385224.9505262,19590149.96701748,44077837.42578928,0.08854286260733125,0.059028575071554214,0.13281429391099683
2020-08-15,52534.57142857142,874481.8986636389,0.06385343135229142,0.060075081609869144,3.7872204816602593,2.5248136544401736,5.68083072249039,0.9465849276722345,148448.3930355746,98965.59535704977,222672.58955336193,2515073.287456996,1676715.5249713315,3772609.931185493,0.007578359155446453,0.005052239436964295,0.011367538733169678,29533673.343561765,19689115.56237452,44300510.01534267,0.08899016378303969,0.05932677585535983,0.1334852456745596
2020-08-16,51415.99999999999,881153.529123853,0.06168595338212511,0.0583507848525828,3.769025802410866,2.512683868273912,5.6535387036163005,0.9580617346644357,147736.07082700412,98490.71388466946,221604.1062405062,2463849.3533744696,1642566.2355829803,3695774.030061703,0.007424012412642471,0.0049493416084283055,0.011136018618963704,29681409.414388772,19787606.276259188,44522114.12158317,0.08943531860637033,0.05962354573758024,0.13415297790955555
2020-08-17,50797.14285714286,870391.8694088788,0.06157664472225917,0.058361233189875066,3.7242392858647855,2.4828261905765245,5.58635892879718,0.9665472180056476,147014.6844095478,98009.78960636524,220522.0266143217,2417075.8071272606,1611383.871418175,3625613.710690892,0.00728307547287097,0.004855383648580638,0.010924613209306454,29828424.098798323,19885616.065865546,44742636.14819748,0.089878299765264,0.05991886651017599,0.13481744964789596
2020-08-18,48663.4285714286,856421.7070903947,0.059755678906812326,0.056821806556909486,3.7851776927564345,2.5234517951709567,5.67776653913465,0.9731826858638353,146898.95122776003,97932.63415184003,220348.42684164006,2374794.0433167634,1583196.0288778432,3562191.0649751453,0.007155673065362722,0.004770448710241806,0.01073350959804408,29975323.05002609,19983548.700017396,44962984.575039156,0.09032093219968026,0.060213954799786855,0.13548139829952047
2020-08-19,47090.28571428572,866448.7443318622,0.05551887593274783,0.054348610950550894,3.7809244886135995,2.5206163257424015,5.671386732920402,0.9754497858797412,146803.92734868807,97869.28489912541,220205.8910230322,2337398.2463838337,1558265.4975892236,3506097.369575752,0.0070429929373222264,0.004695328624881476,0.010564489405983339,30122126.97737477,20081417.984916516,45183190.46606215,0.09076327831039868,0.06050885220693246,0.136144917465598
2020-08-20,45962.0,842308.6379131513,0.05605780190914404,0.05456669673229571,3.7591942348987564,2.5061294899325053,5.638791352348137,0.973362234912935,145816.42008400985,97210.94672267325,218724.63012601482,2305169.8520348896,1536779.9013565937,3457754.778052334,0.00694588310414253,0.004630588736095011,0.010418824656213794,30267943.397458788,20178628.931639194,45401915.096188165,0.09120264888765747,0.060801765925104986,0.13680397333148614
2020-08-21,44405.142857142855,832447.6833661105,0.055134193998802386,0.05334286315457673,3.771429714406213,2.514286476270809,5.65714457160932,0.967125729154429,145027.7177647833,96685.14517652223,217541.576647175,2277417.484375257,1518278.3229168386,3416126.2265628837,0.006862260328381847,0.0045748402189212225,0.01029339049257277,30412971.11522357,20275314.076815717,45619456.67283534,0.09163964296580122,0.061093095310534154,0.1374594644487018
2020-08-22,42964.28571428571,839757.2671624965,0.0531448779735288,0.05116274356214883,3.7911704738163756,2.5274469825442507,5.686755710724565,0.9562605006741057,142312.1117640366,94874.74117602444,213468.16764605496,2252258.7208954124,1501505.8139302756,3378388.0813431176,0.006786452539198108,0.00452430169279873,0.010179678808797162,30555283.2269876,20370188.81799175,45832924.84048139,0.0920684544443758,0.06137896962958391,0.13810268166656367
2020-08-23,42250.14285714286,826424.7625107585,0.05363205182026477,0.05112400399134077,3.768490099599188,2.512326733066126,5.652735149398785,0.9402761326445138,139415.1824923765,92943.4549949177,209122.77373856495,2228788.971959179,1485859.314639452,3343183.457938765,0.006715734048562481,0.00447715603237498,0.010073601072843726,30694698.40947997,20463132.27298666,46042047.61421996,0.09248853696440348,0.06165902464293571,0.13873280544660527
2020-08-24,41798.57142857143,827752.6442882497,0.053157955743308435,0.05049645170812145,3.7300254010988985,2.486683600732601,5.595038101648353,0.9234260353671166,135904.45100965395,90602.96733976936,203856.67651448105,2205474.1779050366,1470316.118603359,3308211.2668575556,0.006645482464301017,0.004430321642867337,0.00996822369645153,30830602.86048963,20553735.24032642,46245904.29073445,0.09289804103162547,0.061932027354416976,0.1393470615474382
2020-08-25,41240.85714285715,829905.7580164047,0.05253739535461004,0.04969342210786534,3.7173332234584624,2.4782221489723084,5.575999835187692,0.9059537086864553,131405.7648443176,87603.84322954509,197108.64726647647,2180970.2095911372,1453980.1397274253,3271455.314386705,0.006571647688375191,0.0043810984589167865,0.00985747153256279,30962008.625333957,20641339.083555963,46443012.93800092,0.09329398976443291,0.062195993176288586,0.1399409846466493
2020-08-26,41061.57142857145,821845.1377105447,0.05277244877594528,0.04996266272616606,3.693324525048338,2.462216350032228,5.539986787572513,0.8928351402194252,126754.19716968405,84502.79811312276,190131.2957545261,2154418.3983397745,1436278.9322265165,3231627.5975096603,0.0064916424006987,0.004327761600465794,0.009737463601048055,31088762.822503634,20725841.881669085,46633144.233755454,0.09367592250388933,0.06245061500259287,0.14051388375583398
2020-08-27,41088.85714285714,827362.0989079926,0.052335340520340154,0.04966248417360299,3.6584589876101474,2.4389726584067652,5.48768848141522,0.8873570152250149,123003.12388551704,82002.08259034471,184504.68582827563,2125767.8134311237,1417178.5422874168,3188651.7201466844,0.0064053131380349855,0.004270208758689984,0.009607969707052485,31211765.946389146,20807843.96425944,46817648.91958373,0.09404655259832637,0.0626977017322176,0.1410698288974896
2020-08-28,41078.85714285714,831410.7755344994,0.05196755136492715,0.04940861767932736,3.624855441947152,2.416570294631435,5.437283162920728,0.8917799648996171,119808.0177867913,79872.01185786094,179712.02668018712,2095253.9325130002,1396835.9550086674,3142880.898769499,0.006313369436045339,0.004208912957363554,0.009470054154068017,31331573.964175943,20887715.976117294,46997360.94626392,0.094407555274876,0.06293837018325067,0.141611332912314
2020-08-29,40828.00000000001,830730.7367952277,0.05160238667087005,0.0491470920619902,3.6359457488873956,2.4239638325915975,5.453918623331094,0.9063857547792399,119077.15953421772,79384.77302281185,178615.7393013267,2065426.1731839622,1376950.7821226418,3098139.259775942,0.006223493139348545,0.004148995426232358,0.009335239709022827,31450651.123710163,20967100.74914011,47175976.68556523,0.09476635574667981,0.06317757049778654,0.14214953362001967
2020-08-30,41108.14285714285,844881.5053860773,0.050875146146462755,0.04865551274951634,3.5938395791901816,2.3958930527934554,5.390759368785273,0.9316954830594961,119672.29623122943,79781.53082081968,179508.44434684428,2036650.0763796172,1357766.7175864119,3054975.1145694265,0.006136785687218703,0.004091190458145797,0.009205178530828063,31570323.41994138,21046882.279960934,47355485.129912116,0.09512694947025839,0.06341796631350563,0.14269042420538772
2020-08-31,40682.85714285717,846060.5838992139,0.05023698421445926,0.04808504014613624,3.6136764901567315,2.4091176601044886,5.420514735235097,0.9621182044514951,121267.70765486608,80845.13843657743,181901.5614822993,2010181.7132074789,1340121.1421383203,3015272.5698112184,0.006057031843314588,0.0040380212288763885,0.00908554776497189,31691591.127596255,21127727.418397512,47537386.69139439,0.09549235044968493,0.06366156696645665,0.1432385256745274
2020-09-01,41516.857142857145,864322.0322152578,0.05035827363261323,0.04803401463277457,3.5382965218751767,2.358864347916785,5.307444782812766,0.9954959532075404,123422.95148772947,82281.96765848635,185134.4272315943,1986589.9802856615,1324393.3201904413,2979884.9704284915,0.005985945793427874,0.003990630528951913,0.008978918690141821,31815014.079083987,21210009.38605599,47722521.118625976,0.09586424555869189,0.06390949703912792,0.1437963683380378
2020-09-02,40709.142857142855,866564.0350589256,0.049219232538955486,0.046977651056536944,3.6061660119903447,2.4041106746602305,5.409249017985519,1.0279020187897279,125938.34291711383,83958.8952780759,188907.5143756708,1965629.3719750152,1310419.5813166774,2948444.0579625224,0.0059227877857917135,0.003948525190527806,0.00888418167868758,31940952.422001097,21293968.28133407,47911428.63300167,0.09624371998547196,0.06416247999031466,0.144365579978208
2020-09-03,40809.42857142858,869853.2498530371,0.049186526418736165,0.04691530275747477,3.573106146997083,2.3820707646647223,5.359659220495626,1.0548401277153079,128279.26186677755,85519.50791118505,192418.89280016636,1947104.7064931048,1298069.8043287368,2920657.059739655,0.005866969703290283,0.0039113131355268515,0.008800454554935434,32069231.683867883,21379487.78924526,48103847.52580182,0.09663024801368898,0.06442016534245934,0.14494537202053348
2020-09-04,41578.42857142857,890289.1583814482,0.048960430483183326,0.04670216207846273,3.488051923743023,2.325367949162016,5.232077885614536,1.0736881290453197,130802.48748688058,87201.65832458709,196203.73123032105,1932090.7738959747,1288060.5159306503,2898136.1608439623,0.005821730077819267,0.0038811533852128417,0.00873259511672891,32200034.17135475,21466689.447569847,48300051.25703214,0.09702437896547669,0.06468291931031785,0.1455365684482151
2020-09-05,41689.42857142858,901863.8855066769,0.04847018601724842,0.046225854301735356,3.4136258672916604,2.275750578194441,5.1204388009374915,1.0854246748437508,133761.35992620952,89174.23995080638,200642.03988931442,1920824.4160574016,1280549.610704935,2881236.6240861015,0.0057877825556932536,0.0038585217037954995,0.008681673833539889,32333795.53128097,21555863.68752065,48500693.29692145,0.09742742552149447,0.06495161701432965,0.14614113828224168
